year,iter,data,scenario,biol,code,metric
2047,498,1159.86359729811,om11_2,CJM,tun43,C
2048,498,1309.16936784297,om11_2,CJM,tun43,C
2049,498,1509.59311404647,om11_2,CJM,tun43,C
2050,498,1709.71540394224,om11_2,CJM,tun43,C
2025,37,8593.12324912998,om11_3,CJM,tun29,SB
2026,37,9862.89103332529,om11_3,CJM,tun29,SB
2027,37,10950.3985771775,om11_3,CJM,tun29,SB
2028,37,11706.9203983541,om11_3,CJM,tun29,SB
2029,37,11897.2928565492,om11_3,CJM,tun29,SB
2030,37,11358.8611190091,om11_3,CJM,tun29,SB
2031,37,11139.312439223,om11_3,CJM,tun29,SB
2032,37,10812.5578304609,om11_3,CJM,tun29,SB
2033,37,9868.07523703491,om11_3,CJM,tun29,SB
2034,37,9321.72883673922,om11_3,CJM,tun29,SB
2035,37,8968.93250078195,om11_3,CJM,tun29,SB
2036,37,10024.301894266,om11_3,CJM,tun29,SB
2037,37,12048.126510236,om11_3,CJM,tun29,SB
2038,37,13328.3646454259,om11_3,CJM,tun29,SB
2039,37,13594.3580806452,om11_3,CJM,tun29,SB
2040,37,12983.3460123873,om11_3,CJM,tun29,SB
2041,37,12960.3148299502,om11_3,CJM,tun29,SB
2042,37,12981.2048280564,om11_3,CJM,tun29,SB
2043,37,13469.4441580793,om11_3,CJM,tun29,SB
2044,37,14125.6362241284,om11_3,CJM,tun29,SB
2045,37,13967.7059857406,om11_3,CJM,tun29,SB
2046,37,13096.6311678495,om11_3,CJM,tun29,SB
2047,37,12274.4533557346,om11_3,CJM,tun29,SB
2048,37,12075.316990799,om11_3,CJM,tun29,SB
2049,37,12370.5025579719,om11_3,CJM,tun29,SB
2050,37,12478.2649119317,om11_3,CJM,tun29,SB
2025,65,7734.49472637435,om11_3,CJM,tun29,SB
2026,65,8263.51615114407,om11_3,CJM,tun29,SB
2027,65,8330.69337592602,om11_3,CJM,tun29,SB
2028,65,8243.54646265507,om11_3,CJM,tun29,SB
2029,65,8895.12053356051,om11_3,CJM,tun29,SB
2030,65,10514.4464951212,om11_3,CJM,tun29,SB
2031,65,11521.3626497456,om11_3,CJM,tun29,SB
2032,65,11908.75917253,om11_3,CJM,tun29,SB
2033,65,11874.4776045658,om11_3,CJM,tun29,SB
2034,65,12448.8912400682,om11_3,CJM,tun29,SB
2035,65,12696.4519328791,om11_3,CJM,tun29,SB
2036,65,13024.1201015992,om11_3,CJM,tun29,SB
2037,65,13364.7626133207,om11_3,CJM,tun29,SB
2038,65,13399.8329605428,om11_3,CJM,tun29,SB
2039,65,13091.7877066918,om11_3,CJM,tun29,SB
2040,65,12919.5136606454,om11_3,CJM,tun29,SB
2041,65,12722.5123936931,om11_3,CJM,tun29,SB
2042,65,11826.0563794999,om11_3,CJM,tun29,SB
2043,65,11136.2746501434,om11_3,CJM,tun29,SB
2044,65,10252.5848500375,om11_3,CJM,tun29,SB
2045,65,9885.30426487959,om11_3,CJM,tun29,SB
2046,65,9969.94438948133,om11_3,CJM,tun29,SB
2047,65,9215.56760497019,om11_3,CJM,tun29,SB
2048,65,8731.40761685151,om11_3,CJM,tun29,SB
2049,65,9294.66730459625,om11_3,CJM,tun29,SB
2050,65,10443.0101280909,om11_3,CJM,tun29,SB
2025,110,9634.882166157,om11_3,CJM,tun29,SB
2026,110,10140.2029628697,om11_3,CJM,tun29,SB
2027,110,10202.082620478,om11_3,CJM,tun29,SB
2028,110,11015.7768436028,om11_3,CJM,tun29,SB
2029,110,11588.3965914965,om11_3,CJM,tun29,SB
2030,110,11896.8814609365,om11_3,CJM,tun29,SB
2031,110,11669.4869848265,om11_3,CJM,tun29,SB
2032,110,10621.4789731906,om11_3,CJM,tun29,SB
2033,110,9001.73620635604,om11_3,CJM,tun29,SB
2034,110,7859.20096470577,om11_3,CJM,tun29,SB
2035,110,6703.21323318963,om11_3,CJM,tun29,SB
2036,110,5341.57412655877,om11_3,CJM,tun29,SB
2037,110,4273.56323871353,om11_3,CJM,tun29,SB
2038,110,3476.20798141039,om11_3,CJM,tun29,SB
2039,110,2675.2032716104,om11_3,CJM,tun29,SB
2040,110,1755.06585589402,om11_3,CJM,tun29,SB
2041,110,1084.81442662546,om11_3,CJM,tun29,SB
2042,110,470.471352604154,om11_3,CJM,tun29,SB
2043,110,53.1760880972656,om11_3,CJM,tun29,SB
2044,110,0,om11_3,CJM,tun29,SB
2045,110,0,om11_3,CJM,tun29,SB
2046,110,0,om11_3,CJM,tun29,SB
2047,110,0,om11_3,CJM,tun29,SB
2048,110,0,om11_3,CJM,tun29,SB
2049,110,0,om11_3,CJM,tun29,SB
2050,110,0,om11_3,CJM,tun29,SB
2025,151,6742.27315938003,om11_3,CJM,tun29,SB
2026,151,6754.6098266043,om11_3,CJM,tun29,SB
2027,151,6453.25232857485,om11_3,CJM,tun29,SB
2028,151,7434.06446539909,om11_3,CJM,tun29,SB
2029,151,9494.80990028122,om11_3,CJM,tun29,SB
2030,151,11441.7029236948,om11_3,CJM,tun29,SB
2031,151,13118.7430406438,om11_3,CJM,tun29,SB
2032,151,13464.2904983008,om11_3,CJM,tun29,SB
2033,151,12711.4595934013,om11_3,CJM,tun29,SB
2034,151,12355.5909664666,om11_3,CJM,tun29,SB
2035,151,11701.0127208359,om11_3,CJM,tun29,SB
2036,151,11024.5370144178,om11_3,CJM,tun29,SB
2037,151,10097.1493114391,om11_3,CJM,tun29,SB
2038,151,8793.43852832644,om11_3,CJM,tun29,SB
2039,151,7144.52387241761,om11_3,CJM,tun29,SB
2040,151,5460.5181964808,om11_3,CJM,tun29,SB
2041,151,4026.1889508138,om11_3,CJM,tun29,SB
2042,151,2805.03132454164,om11_3,CJM,tun29,SB
2043,151,2182.12164225894,om11_3,CJM,tun29,SB
2044,151,1585.06952204501,om11_3,CJM,tun29,SB
2045,151,1062.13550681569,om11_3,CJM,tun29,SB
2046,151,496.264273180684,om11_3,CJM,tun29,SB
2047,151,5.03346369388919,om11_3,CJM,tun29,SB
2048,151,0,om11_3,CJM,tun29,SB
2049,151,0,om11_3,CJM,tun29,SB
2050,151,0,om11_3,CJM,tun29,SB
2025,158,7236.77187172129,om11_3,CJM,tun29,SB
2026,158,6767.08410841761,om11_3,CJM,tun29,SB
2027,158,6403.93849152591,om11_3,CJM,tun29,SB
2028,158,5980.83067425188,om11_3,CJM,tun29,SB
2029,158,5676.47754001031,om11_3,CJM,tun29,SB
2030,158,5474.69440744103,om11_3,CJM,tun29,SB
2031,158,5340.93868015537,om11_3,CJM,tun29,SB
2032,158,4902.4766190647,om11_3,CJM,tun29,SB
2033,158,4187.32466814486,om11_3,CJM,tun29,SB
2034,158,3625.2904807114,om11_3,CJM,tun29,SB
2035,158,3103.33746783643,om11_3,CJM,tun29,SB
2036,158,2552.74323686912,om11_3,CJM,tun29,SB
2037,158,2010.0320774849,om11_3,CJM,tun29,SB
2038,158,2021.00099559978,om11_3,CJM,tun29,SB
2039,158,2083.92935672748,om11_3,CJM,tun29,SB
2040,158,2366.46571537132,om11_3,CJM,tun29,SB
2041,158,2850.45994685881,om11_3,CJM,tun29,SB
2042,158,3387.906918422,om11_3,CJM,tun29,SB
2043,158,4335.95968342853,om11_3,CJM,tun29,SB
2044,158,5119.55530002677,om11_3,CJM,tun29,SB
2045,158,5667.48119877294,om11_3,CJM,tun29,SB
2046,158,6045.28684423135,om11_3,CJM,tun29,SB
2047,158,6690.28245860106,om11_3,CJM,tun29,SB
2048,158,7150.03446235041,om11_3,CJM,tun29,SB
2049,158,7502.07788424861,om11_3,CJM,tun29,SB
2050,158,8081.88392926732,om11_3,CJM,tun29,SB
2025,165,7753.47260672735,om11_3,CJM,tun29,SB
2026,165,8066.21719608026,om11_3,CJM,tun29,SB
2027,165,8119.06221239322,om11_3,CJM,tun29,SB
2028,165,8458.41746950791,om11_3,CJM,tun29,SB
2029,165,8920.36672457588,om11_3,CJM,tun29,SB
2030,165,8926.72288045148,om11_3,CJM,tun29,SB
2031,165,8881.76037807778,om11_3,CJM,tun29,SB
2032,165,9025.76121026611,om11_3,CJM,tun29,SB
2033,165,8800.94877174254,om11_3,CJM,tun29,SB
2034,165,8819.14159914085,om11_3,CJM,tun29,SB
2035,165,8613.49613874978,om11_3,CJM,tun29,SB
2036,165,8517.77354329349,om11_3,CJM,tun29,SB
2037,165,7628.91236780786,om11_3,CJM,tun29,SB
2038,165,6343.25634425538,om11_3,CJM,tun29,SB
2039,165,4835.00209993824,om11_3,CJM,tun29,SB
2040,165,3462.85549567977,om11_3,CJM,tun29,SB
2041,165,2368.30501404993,om11_3,CJM,tun29,SB
2042,165,1759.33875927939,om11_3,CJM,tun29,SB
2043,165,1918.49386795951,om11_3,CJM,tun29,SB
2044,165,2190.90571348499,om11_3,CJM,tun29,SB
2045,165,2384.40887673579,om11_3,CJM,tun29,SB
2046,165,2580.13002388069,om11_3,CJM,tun29,SB
2047,165,2557.02449102416,om11_3,CJM,tun29,SB
2048,165,2476.90438466432,om11_3,CJM,tun29,SB
2049,165,2342.73121303798,om11_3,CJM,tun29,SB
2050,165,2566.57825178255,om11_3,CJM,tun29,SB
2025,177,8041.24231146839,om11_3,CJM,tun29,SB
2026,177,7666.8106732455,om11_3,CJM,tun29,SB
2027,177,7202.49256429521,om11_3,CJM,tun29,SB
2028,177,7078.32922424258,om11_3,CJM,tun29,SB
2029,177,6597.41320123524,om11_3,CJM,tun29,SB
2030,177,5643.66777740376,om11_3,CJM,tun29,SB
2031,177,4645.32898984409,om11_3,CJM,tun29,SB
2032,177,3867.20526943895,om11_3,CJM,tun29,SB
2033,177,3794.07994500861,om11_3,CJM,tun29,SB
2034,177,4117.13901826431,om11_3,CJM,tun29,SB
2035,177,4136.31621715525,om11_3,CJM,tun29,SB
2036,177,4274.10760854693,om11_3,CJM,tun29,SB
2037,177,4160.61532124703,om11_3,CJM,tun29,SB
2038,177,3986.93160707494,om11_3,CJM,tun29,SB
2039,177,3739.12165312309,om11_3,CJM,tun29,SB
2040,177,3338.22761704231,om11_3,CJM,tun29,SB
2041,177,2942.87509703164,om11_3,CJM,tun29,SB
2042,177,2755.71809052338,om11_3,CJM,tun29,SB
2043,177,2822.51277831677,om11_3,CJM,tun29,SB
2044,177,2798.25969935557,om11_3,CJM,tun29,SB
2045,177,2868.02889355609,om11_3,CJM,tun29,SB
2046,177,2803.97568742165,om11_3,CJM,tun29,SB
2047,177,2449.86049497213,om11_3,CJM,tun29,SB
2048,177,1969.21181959105,om11_3,CJM,tun29,SB
2049,177,1620.20923913587,om11_3,CJM,tun29,SB
2050,177,1434.49491575594,om11_3,CJM,tun29,SB
2025,186,7859.93258500356,om11_3,CJM,tun29,SB
2026,186,8319.04153717045,om11_3,CJM,tun29,SB
2027,186,8733.2035623317,om11_3,CJM,tun29,SB
2028,186,8918.30439147259,om11_3,CJM,tun29,SB
2029,186,8965.17459096341,om11_3,CJM,tun29,SB
2030,186,9560.20912582892,om11_3,CJM,tun29,SB
2031,186,11015.2262929135,om11_3,CJM,tun29,SB
2032,186,11392.1551672583,om11_3,CJM,tun29,SB
2033,186,10150.1061192557,om11_3,CJM,tun29,SB
2034,186,9211.55568507025,om11_3,CJM,tun29,SB
2035,186,8287.49267995856,om11_3,CJM,tun29,SB
2036,186,8233.8012097943,om11_3,CJM,tun29,SB
2037,186,8525.36381299707,om11_3,CJM,tun29,SB
2038,186,9733.19421307989,om11_3,CJM,tun29,SB
2039,186,10772.6319128367,om11_3,CJM,tun29,SB
2040,186,10352.1287492942,om11_3,CJM,tun29,SB
2041,186,10043.9717113381,om11_3,CJM,tun29,SB
2042,186,11393.1606050881,om11_3,CJM,tun29,SB
2043,186,14517.0164995382,om11_3,CJM,tun29,SB
2044,186,17180.4603772092,om11_3,CJM,tun29,SB
2045,186,19060.8457133533,om11_3,CJM,tun29,SB
2046,186,19650.9235711539,om11_3,CJM,tun29,SB
2047,186,19641.3080417669,om11_3,CJM,tun29,SB
2048,186,19918.4267716782,om11_3,CJM,tun29,SB
2049,186,20787.4404770633,om11_3,CJM,tun29,SB
2050,186,22774.9274146362,om11_3,CJM,tun29,SB
2025,246,8847.56725195435,om11_3,CJM,tun29,SB
2026,246,9206.22729741019,om11_3,CJM,tun29,SB
2027,246,8679.35899896749,om11_3,CJM,tun29,SB
2028,246,8060.70158382156,om11_3,CJM,tun29,SB
2029,246,7531.95297521791,om11_3,CJM,tun29,SB
2030,246,6792.4922906781,om11_3,CJM,tun29,SB
2031,246,6409.69984113455,om11_3,CJM,tun29,SB
2032,246,6721.91047523967,om11_3,CJM,tun29,SB
2033,246,6970.36847469597,om11_3,CJM,tun29,SB
2034,246,7049.84039387768,om11_3,CJM,tun29,SB
2035,246,6900.45959364946,om11_3,CJM,tun29,SB
2036,246,6755.41557344505,om11_3,CJM,tun29,SB
2037,246,6029.84215436857,om11_3,CJM,tun29,SB
2038,246,5384.972498405,om11_3,CJM,tun29,SB
2039,246,4917.45498528257,om11_3,CJM,tun29,SB
2040,246,4598.87790765265,om11_3,CJM,tun29,SB
2041,246,4297.79735977839,om11_3,CJM,tun29,SB
2042,246,4094.83789682133,om11_3,CJM,tun29,SB
2043,246,4583.48691105984,om11_3,CJM,tun29,SB
2044,246,6141.62068206753,om11_3,CJM,tun29,SB
2045,246,7668.85930390138,om11_3,CJM,tun29,SB
2046,246,8738.69622340559,om11_3,CJM,tun29,SB
2047,246,10324.4651152252,om11_3,CJM,tun29,SB
2048,246,11694.4701926794,om11_3,CJM,tun29,SB
2049,246,12145.9692254445,om11_3,CJM,tun29,SB
2050,246,12117.6940933367,om11_3,CJM,tun29,SB
2025,327,6418.0774926786,om11_3,CJM,tun29,SB
2026,327,7066.51428975195,om11_3,CJM,tun29,SB
2027,327,7676.45909510555,om11_3,CJM,tun29,SB
2028,327,8701.82015127596,om11_3,CJM,tun29,SB
2029,327,9982.49557405082,om11_3,CJM,tun29,SB
2030,327,11122.0125393549,om11_3,CJM,tun29,SB
2031,327,11927.0828959168,om11_3,CJM,tun29,SB
2032,327,13014.1033815467,om11_3,CJM,tun29,SB
2033,327,13240.0022275877,om11_3,CJM,tun29,SB
2034,327,12724.545140534,om11_3,CJM,tun29,SB
2035,327,11673.5557164437,om11_3,CJM,tun29,SB
2036,327,10671.4420631449,om11_3,CJM,tun29,SB
2037,327,9581.40995419534,om11_3,CJM,tun29,SB
2038,327,8080.42403057474,om11_3,CJM,tun29,SB
2039,327,6496.19016158726,om11_3,CJM,tun29,SB
2040,327,5026.69335803872,om11_3,CJM,tun29,SB
2041,327,3731.912021266,om11_3,CJM,tun29,SB
2042,327,2549.86621265439,om11_3,CJM,tun29,SB
2043,327,1810.35126810727,om11_3,CJM,tun29,SB
2044,327,1482.4262200944,om11_3,CJM,tun29,SB
2045,327,1599.87242944191,om11_3,CJM,tun29,SB
2046,327,1549.98146246254,om11_3,CJM,tun29,SB
2047,327,1289.19024067,om11_3,CJM,tun29,SB
2048,327,1264.56686396425,om11_3,CJM,tun29,SB
2049,327,1313.70716610761,om11_3,CJM,tun29,SB
2050,327,1567.00678335623,om11_3,CJM,tun29,SB
2025,344,8341.1219780227,om11_3,CJM,tun29,SB
2026,344,8529.51495193139,om11_3,CJM,tun29,SB
2027,344,8931.31444071722,om11_3,CJM,tun29,SB
2028,344,10081.9686260159,om11_3,CJM,tun29,SB
2029,344,13012.0175547964,om11_3,CJM,tun29,SB
2030,344,15703.6938843312,om11_3,CJM,tun29,SB
2031,344,16400.1858313407,om11_3,CJM,tun29,SB
2032,344,15902.7073743066,om11_3,CJM,tun29,SB
2033,344,15203.4372411004,om11_3,CJM,tun29,SB
2034,344,15443.1921032143,om11_3,CJM,tun29,SB
2035,344,15028.9716165032,om11_3,CJM,tun29,SB
2036,344,13845.5413884729,om11_3,CJM,tun29,SB
2037,344,12500.9233895295,om11_3,CJM,tun29,SB
2038,344,11591.429323398,om11_3,CJM,tun29,SB
2039,344,10686.950149414,om11_3,CJM,tun29,SB
2040,344,10163.6032757085,om11_3,CJM,tun29,SB
2041,344,10555.0064631752,om11_3,CJM,tun29,SB
2042,344,10705.75656775,om11_3,CJM,tun29,SB
2043,344,10468.6770001476,om11_3,CJM,tun29,SB
2044,344,10088.0437615203,om11_3,CJM,tun29,SB
2045,344,10217.5310644613,om11_3,CJM,tun29,SB
2046,344,10336.789616517,om11_3,CJM,tun29,SB
2047,344,11118.4393774753,om11_3,CJM,tun29,SB
2048,344,12927.412499207,om11_3,CJM,tun29,SB
2049,344,13972.9047781583,om11_3,CJM,tun29,SB
2050,344,14390.5994843725,om11_3,CJM,tun29,SB
2025,348,6263.92727977176,om11_3,CJM,tun29,SB
2026,348,6634.24150687551,om11_3,CJM,tun29,SB
2027,348,6313.4160056961,om11_3,CJM,tun29,SB
2028,348,6225.92646813399,om11_3,CJM,tun29,SB
2029,348,6271.00760613005,om11_3,CJM,tun29,SB
2030,348,5983.31768429149,om11_3,CJM,tun29,SB
2031,348,5205.36453906866,om11_3,CJM,tun29,SB
2032,348,4734.12372912473,om11_3,CJM,tun29,SB
2033,348,4231.63754606686,om11_3,CJM,tun29,SB
2034,348,3703.30156778141,om11_3,CJM,tun29,SB
2035,348,2702.63446854383,om11_3,CJM,tun29,SB
2036,348,1814.44842624695,om11_3,CJM,tun29,SB
2037,348,1079.82550936305,om11_3,CJM,tun29,SB
2038,348,636.51391515368,om11_3,CJM,tun29,SB
2039,348,225.481502119301,om11_3,CJM,tun29,SB
2040,348,2.57835279328718e-13,om11_3,CJM,tun29,SB
2041,348,0,om11_3,CJM,tun29,SB
2042,348,0,om11_3,CJM,tun29,SB
2043,348,0,om11_3,CJM,tun29,SB
2044,348,0,om11_3,CJM,tun29,SB
2045,348,0,om11_3,CJM,tun29,SB
2046,348,0,om11_3,CJM,tun29,SB
2047,348,0,om11_3,CJM,tun29,SB
2048,348,0,om11_3,CJM,tun29,SB
2049,348,0,om11_3,CJM,tun29,SB
2050,348,0,om11_3,CJM,tun29,SB
2025,367,7127.3628316359,om11_3,CJM,tun29,SB
2026,367,6782.74695417802,om11_3,CJM,tun29,SB
2027,367,5795.62563310939,om11_3,CJM,tun29,SB
2028,367,5015.91347868195,om11_3,CJM,tun29,SB
2029,367,4415.9045673101,om11_3,CJM,tun29,SB
2030,367,3825.27109296318,om11_3,CJM,tun29,SB
2031,367,3538.67693251232,om11_3,CJM,tun29,SB
2032,367,3325.8056522533,om11_3,CJM,tun29,SB
2033,367,3269.99881345521,om11_3,CJM,tun29,SB
2034,367,4012.50630641852,om11_3,CJM,tun29,SB
2035,367,5782.63146043064,om11_3,CJM,tun29,SB
2036,367,7479.07098358648,om11_3,CJM,tun29,SB
2037,367,8574.55461863311,om11_3,CJM,tun29,SB
2038,367,9496.96666724073,om11_3,CJM,tun29,SB
2039,367,10368.9214473422,om11_3,CJM,tun29,SB
2040,367,11904.3045620759,om11_3,CJM,tun29,SB
2041,367,13458.8362936753,om11_3,CJM,tun29,SB
2042,367,15156.1403168478,om11_3,CJM,tun29,SB
2043,367,16280.4967147861,om11_3,CJM,tun29,SB
2044,367,17279.1651122574,om11_3,CJM,tun29,SB
2045,367,19142.7207996995,om11_3,CJM,tun29,SB
2046,367,20104.3422600693,om11_3,CJM,tun29,SB
2047,367,19739.2433859676,om11_3,CJM,tun29,SB
2048,367,18808.4044947704,om11_3,CJM,tun29,SB
2049,367,17982.2917022425,om11_3,CJM,tun29,SB
2050,367,17293.6553869422,om11_3,CJM,tun29,SB
2025,397,7216.38347223923,om11_3,CJM,tun29,SB
2026,397,7300.77018102053,om11_3,CJM,tun29,SB
2027,397,6857.30475075402,om11_3,CJM,tun29,SB
2028,397,6485.73790240827,om11_3,CJM,tun29,SB
2029,397,6486.63766405322,om11_3,CJM,tun29,SB
2030,397,6826.32446145767,om11_3,CJM,tun29,SB
2031,397,7011.81995859806,om11_3,CJM,tun29,SB
2032,397,7577.81901564381,om11_3,CJM,tun29,SB
2033,397,8258.71064506265,om11_3,CJM,tun29,SB
2034,397,8928.87967393997,om11_3,CJM,tun29,SB
2035,397,9290.46736073135,om11_3,CJM,tun29,SB
2036,397,8960.31628242027,om11_3,CJM,tun29,SB
2037,397,8301.36240688634,om11_3,CJM,tun29,SB
2038,397,7338.67293853363,om11_3,CJM,tun29,SB
2039,397,6140.51602126266,om11_3,CJM,tun29,SB
2040,397,4534.74262448505,om11_3,CJM,tun29,SB
2041,397,3056.99391930763,om11_3,CJM,tun29,SB
2042,397,1157.72592775981,om11_3,CJM,tun29,SB
2043,397,73.8230572445013,om11_3,CJM,tun29,SB
2044,397,0,om11_3,CJM,tun29,SB
2045,397,0,om11_3,CJM,tun29,SB
2046,397,0,om11_3,CJM,tun29,SB
2047,397,0,om11_3,CJM,tun29,SB
2048,397,0,om11_3,CJM,tun29,SB
2049,397,0,om11_3,CJM,tun29,SB
2050,397,0,om11_3,CJM,tun29,SB
2025,498,6629.64153376063,om11_3,CJM,tun29,SB
2026,498,6075.78645564865,om11_3,CJM,tun29,SB
2027,498,5630.79486543481,om11_3,CJM,tun29,SB
2028,498,5409.65193832948,om11_3,CJM,tun29,SB
2029,498,5487.92293197033,om11_3,CJM,tun29,SB
2030,498,5691.84943345389,om11_3,CJM,tun29,SB
2031,498,5857.67953764925,om11_3,CJM,tun29,SB
2032,498,6500.66539145796,om11_3,CJM,tun29,SB
2033,498,7138.38192493581,om11_3,CJM,tun29,SB
2034,498,7751.59758260916,om11_3,CJM,tun29,SB
2035,498,8589.72789246498,om11_3,CJM,tun29,SB
2036,498,8761.12266870616,om11_3,CJM,tun29,SB
2037,498,7742.38274995506,om11_3,CJM,tun29,SB
2038,498,6831.30363923271,om11_3,CJM,tun29,SB
2039,498,5609.56733404833,om11_3,CJM,tun29,SB
2040,498,4539.81723779887,om11_3,CJM,tun29,SB
2041,498,4010.74369212714,om11_3,CJM,tun29,SB
2042,498,3366.7550837613,om11_3,CJM,tun29,SB
2043,498,2967.74837346336,om11_3,CJM,tun29,SB
2044,498,3274.73730173224,om11_3,CJM,tun29,SB
2045,498,4719.2792573364,om11_3,CJM,tun29,SB
2046,498,6191.60311650688,om11_3,CJM,tun29,SB
2047,498,6911.87410736495,om11_3,CJM,tun29,SB
2048,498,7287.48872208046,om11_3,CJM,tun29,SB
2049,498,7812.97906708573,om11_3,CJM,tun29,SB
2050,498,7974.99571573516,om11_3,CJM,tun29,SB
2025,37,1385.8907626811,om11_3,CJM,tun29,C
2026,37,1178.7598168901,om11_3,CJM,tun29,C
2027,37,1120.27695074661,om11_3,CJM,tun29,C
2028,37,1142.72500609628,om11_3,CJM,tun29,C
2029,37,1245.4376878842,om11_3,CJM,tun29,C
2030,37,1478.92732313356,om11_3,CJM,tun29,C
2031,37,1561.42456043254,om11_3,CJM,tun29,C
2032,37,1872.71637550101,om11_3,CJM,tun29,C
2033,37,1812.15942880823,om11_3,CJM,tun29,C
2034,37,2025.37880628325,om11_3,CJM,tun29,C
2035,37,1755.09752206672,om11_3,CJM,tun29,C
2036,37,1578.63888706823,om11_3,CJM,tun29,C
2037,37,1610.71449605621,om11_3,CJM,tun29,C
2038,37,1622.99283608983,om11_3,CJM,tun29,C
2039,37,1519.85714740481,om11_3,CJM,tun29,C
2040,37,1670.91734574989,om11_3,CJM,tun29,C
2041,37,1984.11065009552,om11_3,CJM,tun29,C
2042,37,1994.66319205348,om11_3,CJM,tun29,C
2043,37,2009.16922024603,om11_3,CJM,tun29,C
2044,37,1994.09301142213,om11_3,CJM,tun29,C
2045,37,1900.90205903871,om11_3,CJM,tun29,C
2046,37,1760.45603622947,om11_3,CJM,tun29,C
2047,37,1942.51412031488,om11_3,CJM,tun29,C
2048,37,2053.46221766628,om11_3,CJM,tun29,C
2049,37,2024.21859044324,om11_3,CJM,tun29,C
2050,37,2063.01939432149,om11_3,CJM,tun29,C
2025,65,1385.8907626811,om11_3,CJM,tun29,C
2026,65,1197.50510876522,om11_3,CJM,tun29,C
2027,65,1118.93780930772,om11_3,CJM,tun29,C
2028,65,1022.54622517111,om11_3,CJM,tun29,C
2029,65,1183.22692532009,om11_3,CJM,tun29,C
2030,65,1333.05722336328,om11_3,CJM,tun29,C
2031,65,1483.25111592814,om11_3,CJM,tun29,C
2032,65,1529.76210668235,om11_3,CJM,tun29,C
2033,65,1791.15934956569,om11_3,CJM,tun29,C
2034,65,2057.17105228646,om11_3,CJM,tun29,C
2035,65,2031.17366516777,om11_3,CJM,tun29,C
2036,65,2021.80583504411,om11_3,CJM,tun29,C
2037,65,1966.65409532476,om11_3,CJM,tun29,C
2038,65,2066.6593530321,om11_3,CJM,tun29,C
2039,65,2034.69351237765,om11_3,CJM,tun29,C
2040,65,2034.15796981318,om11_3,CJM,tun29,C
2041,65,2086.19438608768,om11_3,CJM,tun29,C
2042,65,2066.06527723963,om11_3,CJM,tun29,C
2043,65,2059.85840799877,om11_3,CJM,tun29,C
2044,65,2059.40631619776,om11_3,CJM,tun29,C
2045,65,2013.44203381907,om11_3,CJM,tun29,C
2046,65,2042.75670625395,om11_3,CJM,tun29,C
2047,65,2083.27710173026,om11_3,CJM,tun29,C
2048,65,2018.23254230416,om11_3,CJM,tun29,C
2049,65,2010.80444953615,om11_3,CJM,tun29,C
2050,65,2051.06750773728,om11_3,CJM,tun29,C
2025,110,1385.8907626811,om11_3,CJM,tun29,C
2026,110,1173.8144330409,om11_3,CJM,tun29,C
2027,110,1168.83190368517,om11_3,CJM,tun29,C
2028,110,1168.49024931413,om11_3,CJM,tun29,C
2029,110,1374.35726727721,om11_3,CJM,tun29,C
2030,110,1650.75893407097,om11_3,CJM,tun29,C
2031,110,1909.9784573008,om11_3,CJM,tun29,C
2032,110,2059.57021118754,om11_3,CJM,tun29,C
2033,110,2068.34348067629,om11_3,CJM,tun29,C
2034,110,2046.47939107223,om11_3,CJM,tun29,C
2035,110,1997.72058570591,om11_3,CJM,tun29,C
2036,110,2018.90832284363,om11_3,CJM,tun29,C
2037,110,1799.44640619743,om11_3,CJM,tun29,C
2038,110,1697.71259565898,om11_3,CJM,tun29,C
2039,110,1472.76874800812,om11_3,CJM,tun29,C
2040,110,1281.594371112,om11_3,CJM,tun29,C
2041,110,1079.33903439183,om11_3,CJM,tun29,C
2042,110,951.231950105769,om11_3,CJM,tun29,C
2043,110,785.590354703646,om11_3,CJM,tun29,C
2044,110,114.882516969734,om11_3,CJM,tun29,C
2045,110,1.01200700686538e-05,om11_3,CJM,tun29,C
2046,110,1.01213572923808e-05,om11_3,CJM,tun29,C
2047,110,1.01484802744375e-05,om11_3,CJM,tun29,C
2048,110,1.01307825174043e-05,om11_3,CJM,tun29,C
2049,110,1.01461112131106e-05,om11_3,CJM,tun29,C
2050,110,1.01374515232341e-05,om11_3,CJM,tun29,C
2025,151,1385.8907626811,om11_3,CJM,tun29,C
2026,151,1182.18333705349,om11_3,CJM,tun29,C
2027,151,1135.63341358456,om11_3,CJM,tun29,C
2028,151,1072.59039231438,om11_3,CJM,tun29,C
2029,151,981.656423665319,om11_3,CJM,tun29,C
2030,151,1040.04958961564,om11_3,CJM,tun29,C
2031,151,1257.43064615383,om11_3,CJM,tun29,C
2032,151,1492.53758208505,om11_3,CJM,tun29,C
2033,151,1793.93213436696,om11_3,CJM,tun29,C
2034,151,2068.18336854607,om11_3,CJM,tun29,C
2035,151,2021.31942840686,om11_3,CJM,tun29,C
2036,151,2076.33691072589,om11_3,CJM,tun29,C
2037,151,2057.36299216406,om11_3,CJM,tun29,C
2038,151,1993.66632903575,om11_3,CJM,tun29,C
2039,151,2079.86463800662,om11_3,CJM,tun29,C
2040,151,2031.67263811417,om11_3,CJM,tun29,C
2041,151,2027.95099905817,om11_3,CJM,tun29,C
2042,151,1959.94657147393,om11_3,CJM,tun29,C
2043,151,1622.69945058719,om11_3,CJM,tun29,C
