"variable","is_parameter","mean","median","sd","q2.5","q25","q75","q97.5","mcse_mean","rhat","ess_bulk","ess_tail","nonfinite_draws","stuck_chains","rhat_above_1_01","bulk_ess_below_400","tail_ess_below_400","diagnostics_nonfinite","passes_parameter_checks","diagnostic_status"
"log_selcoffs_fsh[1][14]",TRUE,0.691623635259945,0.699043177173976,0.279652865688882,0.125114123659645,0.505929894088029,0.88891431449202,1.20913466937181,0.00721436407883756,1.00280252716229,1503.5964224515,2212.23106989086,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][15]",TRUE,0.856543517145577,0.866401189097629,0.252560388343838,0.328577236297128,0.688124693363301,1.02929996645267,1.32656992194992,0.00474719363661268,1.00233137611254,2869.33461663348,2131.02834616867,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][16]",TRUE,0.35512458218765,0.36613304316283,0.323087078046026,-0.281890914612344,0.137736699522311,0.575925826275246,0.966089634246557,0.00827750243769598,1.00343484695948,1535.19671568779,2373.72077710763,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][17]",TRUE,-0.284514234931948,-0.275701898540924,0.380775366794783,-1.02436788003851,-0.541335122972929,-0.0314388177513658,0.45453333962943,0.0123741413065068,1.00277546892264,944.846567401088,1938.69233988105,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][18]",TRUE,-0.709888702694168,-0.70231237583989,0.41447323470693,-1.54255769559519,-0.995616711639719,-0.428587980685664,0.0631962220689389,0.0154450252594646,1.00346073510222,721.764909471201,2003.98365832053,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][19]",TRUE,-2.88690253556599,-2.88467260589926,0.49174143316876,-3.84806732676308,-3.2198060025739,-2.54359046268243,-1.96079963570834,0.0155196661555696,1.00439467402305,1004.08478768793,1828.68958535021,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][20]",TRUE,-1.37186676354629,-1.37383415284113,0.387801329377125,-2.1243221369711,-1.63126621333039,-1.11923838660394,-0.60059338393434,0.0135701620700266,1.00628148350326,818.564040451341,1761.58267659791,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][21]",TRUE,-0.541141532807238,-0.534260841081696,0.351334414204655,-1.24856844953194,-0.774310249913311,-0.302522222371411,0.12399240037608,0.011938041628036,1.00302299144491,867.844651804459,1443.17773305286,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][22]",TRUE,0.176473986923335,0.185753295752225,0.32599991479923,-0.503089065323186,-0.0411772775237905,0.398904924086921,0.787335501030371,0.0112681586544792,1.00748328366664,843.241281050684,2096.15117069763,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][23]",TRUE,0.650600798015491,0.657151674676377,0.28415436599893,0.0676029580226643,0.463374318542562,0.845464629230297,1.19403422859241,0.00730769166570329,1.00542973097606,1481.6431208408,2089.70971900951,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][24]",TRUE,0.669357385623856,0.676341585879943,0.27461596367434,0.103632235553825,0.488488239404161,0.857236237306371,1.18371063864481,0.00488272364835139,1.00191032725282,3180.60967863098,2216.70257868169,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][25]",TRUE,0.278229026939387,0.28542996812089,0.333606754076742,-0.400973973474392,0.0555452582438515,0.521380076932542,0.909059634611991,0.0098535115328805,1.00135605299471,1143.04411163467,2110.85304222356,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][26]",TRUE,-0.219947851840683,-0.215800666242805,0.380702939388364,-0.959887936811143,-0.473734274112098,0.0480933741816141,0.495737108800335,0.01293306079582,1.00223130780473,866.972934768178,1917.52074782883,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][27]",TRUE,-0.552898037535815,-0.556529366168332,0.420404979901565,-1.38469318796925,-0.838015510700661,-0.259608670681722,0.266103445136746,0.0162861741000246,1.0036992973162,671.861108246846,1672.76660355601,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][28]",TRUE,-2.52460987946081,-2.51211047856959,0.444031443040487,-3.39832052298687,-2.82477061713225,-2.22752484479632,-1.67978171386073,0.01411027476105,1.0010159130261,992.106281939031,1694.82446085205,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][29]",TRUE,-1.19699265853663,-1.19112402699995,0.379821380777667,-1.95034717351744,-1.45854117543177,-0.926262732499875,-0.445399392235063,0.012975756789592,1.00183483891756,856.897072491203,1847.24254032646,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][30]",TRUE,-0.538531783900925,-0.533530767753227,0.363313293485252,-1.28012418136928,-0.779222152486061,-0.2972992859699,0.167924939300283,0.0119967841899385,1.00228364762243,916.267398549187,1852.97768736023,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][31]",TRUE,0.0462368968170667,0.0592476482006312,0.324789878928311,-0.621717178343597,-0.165333744197846,0.268443083445167,0.661155910025284,0.0101257833201105,1.00187146990245,1039.90571592204,1613.0766369942,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][32]",TRUE,0.676837715597944,0.683855426559518,0.275630006928796,0.119408674657773,0.4885022389276,0.868554278120357,1.2080819935401,0.00701896011443675,1.00101503763283,1550.39401954205,2152.58884067199,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][33]",TRUE,0.664107920408637,0.671863068947401,0.27050505259797,0.110627814456585,0.485719378242727,0.846702634872418,1.17495676303731,0.00539945438409672,1.00070550562253,2532.48347785474,2121.12855718923,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][34]",TRUE,0.238476778510264,0.248022135282393,0.322121931467089,-0.43222082774432,0.031534643544404,0.459685831440829,0.833998594345577,0.00833942123761483,1.00281537753124,1494.21188715386,1937.95453577662,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][35]",TRUE,-0.197434627251146,-0.187631617070272,0.375996611779455,-0.951191302434443,-0.448923145007217,0.0695528559372024,0.516398505717825,0.0133524974142946,1.00462742746994,790.185633324372,1879.25047046355,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][36]",TRUE,-0.457854690190891,-0.4579673940176,0.414323729407514,-1.25140268167452,-0.747416138059964,-0.169434620978089,0.345988273192461,0.0161622406041989,1.00426492606253,655.942337005854,1571.19716150083,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][37]",TRUE,-1.9198809485531,-1.90723023190004,0.449042212782879,-2.81986299373835,-2.21539335731539,-1.61817889942269,-1.06860679884046,0.012634789619373,1.00051858348789,1271.84893291877,1820.17331598015,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][38]",TRUE,-0.352335017700182,-0.344340832075375,0.359839581563942,-1.10059220873049,-0.58457805665443,-0.101431220413241,0.336735209986361,0.0124792161734506,1.00174285859814,842.931372347708,1466.17710378877,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][39]",TRUE,-0.047307424814102,-0.0424290419297878,0.345014411473159,-0.730963892898354,-0.278975805450241,0.188844819249393,0.616449164606019,0.0115283350068309,1.00243507077643,910.510478378048,1633.39406335055,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][40]",TRUE,0.152677404661589,0.163774114405719,0.340313006761777,-0.545327872538322,-0.0701602067378007,0.390111974896122,0.793476197028348,0.0100666533587517,1.0016878171397,1174.48773382287,1358.21920527545,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][41]",TRUE,0.326194032407489,0.346709645491936,0.319970833908953,-0.321431063863819,0.115432220625175,0.540881010243211,0.920305427688789,0.00765375781398109,1.00175200370691,1786.56719985729,1619.06716365385,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][42]",TRUE,0.359821591657005,0.37122880493983,0.311679310229078,-0.270352300724507,0.150318168353891,0.573694621519736,0.956156580041407,0.00657870431453561,1.00099095128212,2258.00742221502,2065.39550077544,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][43]",TRUE,0.154131688179325,0.161317918411221,0.353195042481062,-0.571076753617379,-0.0854009936076762,0.404887621863234,0.810150748152854,0.00863272583790155,1.0044376339827,1675.56433322537,2145.07497467759,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][44]",TRUE,-0.11714104163251,-0.100893362746606,0.395730821388257,-0.933538852396302,-0.385752154728409,0.164355606798201,0.598918215191692,0.0140546610547735,1.00199044927399,794.442945529606,1620.09662431214,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][45]",TRUE,-0.291195076503401,-0.287792890877602,0.423897821416645,-1.12317968262903,-0.576587768498968,0.00390463102386666,0.50977162168025,0.0164367392304685,1.00335843675349,663.913326140037,1219.71345498279,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][46]",TRUE,-1.81987165599349,-1.80970553047731,0.461999141860643,-2.77399474038854,-2.1148234442051,-1.50844149025651,-0.951744007267143,0.0121851188035898,1.00139419519445,1446.37094272457,2308.46063786423,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][47]",TRUE,-0.604471361168785,-0.606039456374929,0.336973952444689,-1.27036369343464,-0.822579758491879,-0.380184447037233,0.0375883541329638,0.0101160396221238,1.00012283181972,1108.79201510596,2365.24579906916,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][48]",TRUE,0.391324854059775,0.393159132832979,0.30476084714447,-0.214791954026705,0.182383813622206,0.604373616263073,0.967672594731328,0.00930870413812842,1.00155964427422,1073.94692214867,1542.12486583435,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][49]",TRUE,0.571451614291307,0.581924791429303,0.295512773963883,-0.021885374672011,0.37066186392391,0.782225112037233,1.10803154074024,0.00832579175867453,1.00382450662043,1290.81669723578,1904.27306710134,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][50]",TRUE,0.194003441429125,0.198246883934833,0.302773782009679,-0.40876944648757,-0.00646157418134362,0.400219778042712,0.761555216349668,0.00631676289083907,1.0008349941898,2289.53384886115,2421.91256504411,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][51]",TRUE,0.0233130394304503,0.0307916030638088,0.334186156701731,-0.661404671696171,-0.199630519674094,0.260416021178508,0.664165330499227,0.00671444005325939,0.999593241255393,2484.20847163516,2065.68800030668,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][52]",TRUE,-0.0958412668152934,-0.0867340251150897,0.360901986594452,-0.809101385297373,-0.349254909649018,0.160355635084663,0.589005027292816,0.00864252161499497,1.00201668609867,1760.01761851294,1796.19885652673,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][53]",TRUE,-0.222152508815482,-0.216272301432593,0.398826782298646,-1.03826666501722,-0.485881174211213,0.0547024081138151,0.535661350653947,0.0142478608943089,1.00091536631573,784.57761865305,1654.74556243953,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][54]",TRUE,-0.303427346610933,-0.295577850783361,0.415343771328291,-1.13410154286631,-0.578426867666168,-0.0146160798779837,0.473300565242991,0.0161869329485243,1.00237942546301,653.358801324081,1179.04353667496,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][55]",TRUE,-1.54217933433803,-1.53948810682556,0.468088530736352,-2.44735194937333,-1.84988185435727,-1.21565057131923,-0.656989435899126,0.0108141210537321,1.00009171694377,1877.12898589638,2168.6882569388,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][56]",TRUE,-0.468987008796661,-0.466292469196455,0.352661932082176,-1.20911645687236,-0.699479534003104,-0.228793564089771,0.207092340008416,0.00895478422024564,1.00122146091836,1554.05019361987,1753.47114685287,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][57]",TRUE,0.423901199629448,0.437325074695916,0.294961245854286,-0.205423272547333,0.241039763108072,0.625373356737275,0.975783275586093,0.00761041009785255,1.00245775831719,1502.4538828271,1829.97613188869,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][58]",TRUE,0.656924686052324,0.664759031952093,0.270314028201157,0.109256989642034,0.480622050678659,0.840702301574906,1.1651025584466,0.00692785702329833,1.00129912373149,1535.20032311854,1692.9234440432,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][59]",TRUE,0.199016517794068,0.208785688337304,0.302807218829556,-0.398710271900491,-0.0060931747409422,0.397896386730022,0.77126449299923,0.00584046529138909,1.00079715671758,2726.47445903689,2566.19853431571,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][60]",TRUE,-0.128179826691099,-0.117360763625239,0.326273182410589,-0.795022155792857,-0.342918229128538,0.0904934281276801,0.487114800160779,0.00617691949485917,0.999723592156097,2805.17910162591,2387.58360107608,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][61]",TRUE,-0.266400241666592,-0.258809051920775,0.363163246502057,-1.00163733830289,-0.513234759950704,-0.0124082104449591,0.430754129049908,0.00896716681657715,1.00134111287241,1648.76868634203,1715.6304220717,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][62]",TRUE,-0.311911099843524,-0.30582082690086,0.39937905391092,-1.11441692214204,-0.571392966470182,-0.0319427324895607,0.424352983378169,0.0134542553027912,1.00297179873179,874.845703161977,1294.70806818573,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][63]",TRUE,-0.324470850018539,-0.308223520069475,0.420824155586448,-1.15733028310403,-0.603541867734644,-0.0392169416303884,0.485139678253648,0.0165222668900744,1.00386216080687,643.508408565087,1354.45074287035,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][64]",TRUE,-1.12412279375102,-1.12075160343581,0.43039749785357,-1.94251837289978,-1.41373632148393,-0.829389508075339,-0.26562517618786,0.00911611353732516,0.999896247221037,2226.62552552993,1983.7547615709,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][65]",TRUE,-0.288832857483002,-0.282975213875184,0.335093040962303,-0.968558443075878,-0.509366907006354,-0.0561925244809115,0.334029445793844,0.00765872624331853,1.00066530963941,1928.70613301805,1906.67016426007,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][66]",TRUE,0.489374243706065,0.500889116271012,0.281576284673128,-0.0952805351957887,0.303872119347242,0.677157358789816,1.03411509738973,0.00698168013590817,1.0011568385238,1635.55868935921,2196.55832031497,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][67]",TRUE,0.678875227766944,0.682386048538571,0.255701339804446,0.181512687097051,0.50380543058833,0.853546964315567,1.1694101761367,0.00585800103101099,1.00218684171062,1911.66090144132,1717.96726704414,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][68]",TRUE,0.115238065872311,0.114339234390241,0.29488690486085,-0.493423198704874,-0.0789044199875109,0.317938512289103,0.673551117727693,0.00579280686742566,1.00196204982613,2627.51652097595,2307.62623289412,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][69]",TRUE,-0.252327885293532,-0.247575672816891,0.329939193025236,-0.923923755980944,-0.464561632230242,-0.0293549649011451,0.375680060311794,0.00674711895495192,0.999600968781794,2407.61479993786,2122.78411073303,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][70]",TRUE,-0.407190281907383,-0.402809539893455,0.36786331529133,-1.11109556238137,-0.661660902101401,-0.156134766005769,0.303879828282774,0.00897601299901085,1.00037504485308,1696.07706340812,1784.46610326805,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][71]",TRUE,-0.394475903205002,-0.3970060683126,0.396827772533893,-1.15903608554657,-0.648955221698647,-0.121389610956253,0.356903222132914,0.0132000319684521,1.0024258586417,910.697892533017,1804.70122453638,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][72]",TRUE,-0.342562858988,-0.341782740803747,0.425703476011333,-1.20288332455158,-0.627446825527226,-0.0494479431234546,0.44953392696207,0.0163210927608247,1.00321253170314,677.261655881682,1277.50800304637,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][73]",TRUE,-0.835985559989731,-0.833969773380592,0.390680075240254,-1.5991585514372,-1.10023648525298,-0.564073068120431,-0.0821193034514679,0.0084039488382052,1.00069955034093,2166.40172889856,2489.66581907119,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][74]",TRUE,0.173475505374874,0.183594930069447,0.313564779251927,-0.450519297407837,-0.0389094995597572,0.395132042743708,0.752723707363105,0.00713849924948187,1.00125467998383,1964.56807616563,2122.72663227384,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][75]",TRUE,0.379905837987344,0.389153051814589,0.285265904161497,-0.226272815384263,0.195473273009115,0.577801230607751,0.90599046163924,0.00654662604395221,1.000813142414,1916.72587503207,2095.30263005027,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][76]",TRUE,0.487449154805547,0.493912574096575,0.280823166287847,-0.0590957029335731,0.297854221642876,0.679384800048004,1.02323608087917,0.00625673300321361,1.00307717394127,2058.11783543121,2332.34100680732,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][77]",TRUE,0.177302595606782,0.181556340233933,0.289384434160555,-0.402011685706918,-0.011372177782521,0.372417911051613,0.737637817655389,0.00589884321063594,1.00058319934332,2399.96535779792,2236.28066022282,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][78]",TRUE,-0.267345916443303,-0.259764947133352,0.32298430975552,-0.899781189296559,-0.481617490745668,-0.0494136016983732,0.333412561196993,0.00639488833318863,1.00015541991457,2561.66971884702,2283.48060347743,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][79]",TRUE,-0.462408751380918,-0.452042097383902,0.36612730873704,-1.19506882766484,-0.705595591299708,-0.21408174913944,0.245253024580764,0.00803047038484532,1.00067614182983,2085.08146088926,2332.96162693085,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][80]",TRUE,-0.431794022303477,-0.434167206512187,0.389257202674643,-1.22576861382021,-0.695891721639677,-0.162422419158996,0.329295716609518,0.0128749371443624,1.00296632055749,906.300576320417,1742.25036929525,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][81]",TRUE,-0.339639109565941,-0.331077322722612,0.418472203855662,-1.14424784357779,-0.624696137916356,-0.0528208103133586,0.454901715041515,0.0157510357695653,1.0017435699677,702.037542105483,1283.61277901221,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][82]",TRUE,-0.661663392843932,-0.653177094320403,0.360832976604232,-1.364273630085,-0.908619180975282,-0.418007917205932,0.0376674908534979,0.0075098511980798,1.00239011795071,2313.88282101768,2029.35912802746,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][83]",TRUE,0.325575545955577,0.333417891533278,0.282192936732046,-0.215930308655906,0.129512694660612,0.519898362631182,0.869112157751322,0.00581822820541944,0.999970742927981,2348.1015963344,2368.66617860219,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][84]",TRUE,0.489168629212082,0.501482564520174,0.277392551287445,-0.0585037238874067,0.309024123731638,0.680168380088928,1.01719276898626,0.00550385413763046,1.00172992978862,2577.19506004694,2137.26708730254,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][85]",TRUE,0.455091535596309,0.462639732123481,0.285726367060619,-0.124302192750654,0.261711984759338,0.65162151641082,1.01223747248733,0.00603066986958363,1.00122517533916,2259.66429380425,2482.81605417606,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][86]",TRUE,0.0305077502071018,0.040119705143075,0.321124512614176,-0.612989285704208,-0.183327170260903,0.256462631950343,0.632562350919359,0.00709916997026359,1.00040974102054,2045.98440350089,2106.08627083786,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][87]",TRUE,-0.405738159662106,-0.409687184520838,0.344818502006507,-1.09646482777131,-0.624810767782468,-0.163216357793891,0.258555098235609,0.00718522464673583,0.999818812881041,2306.79693557448,2037.06501386404,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][88]",TRUE,-0.575757295676061,-0.57660158984495,0.368217116619002,-1.30315303727421,-0.81559849206938,-0.338922046817344,0.154157693677781,0.00809874829134697,1.00176247012947,2075.34415596514,2122.89153446913,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][89]",TRUE,-0.511782159989411,-0.510430820663345,0.408424078554938,-1.29234245805251,-0.804269346524591,-0.223541219872174,0.294716237761724,0.011820537153774,1.0016330081894,1193.02182559362,2049.06999199326,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][90]",TRUE,-0.372540396420602,-0.366577492446663,0.4262043103262,-1.21923357269945,-0.659231775605632,-0.089376768629744,0.447974945923773,0.0153541819311396,1.00082758147723,773.250756160547,1320.85734667974,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][91]",TRUE,-0.192470466465146,-0.184103456248835,0.350778632423137,-0.895470558581319,-0.428904284758003,0.0470718622492243,0.481008370761262,0.00653124585356829,1.00126138114197,2959.4953294738,2315.61793230535,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][92]",TRUE,0.797554744468937,0.802639515964173,0.257969609186525,0.272693800466403,0.625757842012324,0.977540290875253,1.28809270597335,0.00527751234399276,1.00052856353217,2375.51813796139,1975.88941140024,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][93]",TRUE,0.376206220825906,0.377265852958906,0.279573956877326,-0.173698019115766,0.196190794238813,0.565598916511479,0.910892993633341,0.00596449701123823,1.00039100420383,2167.90474135844,2384.16751207378,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][94]",TRUE,0.0772714860904839,0.0817952535915646,0.316891997234594,-0.575311617518397,-0.118014627862913,0.290503907394853,0.664276125177855,0.00664089019434341,1.00019107864709,2290.59680416641,1986.67472166254,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][95]",TRUE,-0.304441049393965,-0.295561289163839,0.352384934149074,-1.01110542678524,-0.534671348328216,-0.060786280192444,0.357902886451576,0.00741603067803394,0.999982729740973,2295.34814319719,2352.11148926921,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][96]",TRUE,-0.571667107603082,-0.570830411059148,0.366696750933116,-1.3052502731835,-0.811319534318414,-0.308506989595329,0.123686084168316,0.00739657668999367,1.00225630341534,2478.6951468013,2412.62606236379,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][97]",TRUE,-0.664819694657169,-0.661807922668208,0.383740859750525,-1.41187995162912,-0.940767378012366,-0.39346046812084,0.0676644130062508,0.00827163139774716,1.00016886961769,2149.98905327112,2451.06263015357,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][98]",TRUE,-0.564088348029016,-0.562089133956672,0.407903998647679,-1.3518782350217,-0.845202337571065,-0.277092054159559,0.233163793069399,0.0122065239509631,1.00126201463589,1115.69291518768,1781.2595049567,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][99]",TRUE,-0.404346149098107,-0.409696613591445,0.423707092461218,-1.21767440135885,-0.686981830343449,-0.117406168915844,0.427285177194988,0.015454862354662,1.00118444698167,753.558833164325,1605.0229386497,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][100]",TRUE,0.00707309929910017,0.00418657380960929,0.349165609468386,-0.698412660057655,-0.219459183146486,0.247830181249676,0.662863909678937,0.0063466915016941,1.0008674154844,3020.96282715616,2215.44823318782,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][101]",TRUE,0.710127145596004,0.71230658331117,0.274521620561669,0.149101120145517,0.531801503701616,0.905079695953637,1.22546835980137,0.00527023462161474,1.00022861390936,2732.13972965737,2429.58674641098,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][102]",TRUE,0.517786888298125,0.519018695636391,0.279278895475015,-0.0378562166863276,0.340341011534993,0.703441702074056,1.07044187115428,0.00536353218415428,0.999957675435361,2760.99097707526,2021.53865138182,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][103]",TRUE,0.0708914028720344,0.0794412379900282,0.327416626884104,-0.596047874938387,-0.139669155927556,0.286705342799387,0.709610850542919,0.00668957665675514,1.00009159667732,2433.50563920936,2045.11426891743,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
"log_selcoffs_fsh[1][104]",TRUE,-0.448721059058193,-0.433547594144258,0.368398816403114,-1.19199841170842,-0.683998638412352,-0.196138439629428,0.247940030258224,0.00794218111337125,1.00010319560068,2161.92229908856,2405.1743222887,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,"passes screening"
