iter,year,stock,harvest
34,2012,0.306394331190298,1.89303258383589
34,2013,0.337101644471579,1.39989935087479
34,2014,0.385449837455875,1.42532246367004
34,2015,0.43591804137266,1.1488267445526
34,2016,0.522221397220576,1.02742395610276
34,2017,0.657637344360841,1.16628854528424
34,2018,0.858413328080749,1.48672738891516
34,2019,1.03056020641939,1.18732849015376
34,2020,1.13019673900516,0.957111549716881
34,2021,1.26580378572243,0.792459748418326
34,2022,1.35362797570408,0.708062402638562
34,2023,1.31716776890647,0.834785587886477
34,2024,1.25165047329991,0.921264258216829
34,2025,1.24521479691987,1.12035763211144
34,2026,1.2171749152344,0.783745704676768
35,2007,0.448933050000674,3.51100318521626
35,2008,0.311919935641787,3.65122858404647
35,2009,0.252698186858233,3.62229079881259
35,2010,0.220209229690277,2.94847069766598
35,2011,0.195936348648806,2.16976256992148
35,2012,0.194162895454556,1.83782957585605
35,2013,0.205832670912458,1.48756240738203
35,2014,0.231841218503415,1.46972900540175
35,2015,0.265208085384718,1.12616862704423
35,2016,0.312425017126797,1.02959579163608
35,2017,0.401068707078308,1.1784948482911
35,2018,0.557742212707825,1.36493206688612
35,2019,0.688579729757474,1.12317330982032
35,2020,0.758496358564022,1.02684979196238
35,2021,0.833636361231759,0.783509831458606
35,2022,0.872838745619426,0.643855533863515
35,2023,0.843474743973439,0.849499395503708
35,2024,0.769439370887632,1.03714226128766
35,2025,0.763019419942255,1.02247067753265
35,2026,0.743736895119263,0.854786268404449
36,2007,0.490626192308266,3.74850244340545
36,2008,0.332947087623867,3.45316964505961
36,2009,0.260767809222151,3.7309567135335
36,2010,0.252292429122269,2.9240949401817
36,2011,0.237888812391693,2.22110600592345
36,2012,0.23177140506402,1.6128813765031
36,2013,0.24094751605553,1.48307376369276
36,2014,0.275023553083962,1.40276341065016
36,2015,0.323240765805611,0.986653242752828
36,2016,0.390560222358165,0.967942913519674
36,2017,0.495948283395822,1.04200668055352
36,2018,0.633608598900572,1.28661643293779
36,2019,0.747737145451484,1.16010163298261
36,2020,0.841524513325078,0.824898273864149
36,2021,0.940648626354302,0.708323571299573
36,2022,0.998834601931566,0.558256912610239
36,2023,1.00130980724838,0.740081141581884
36,2024,1.02328558061016,0.772459675874473
36,2025,1.00892592608382,0.77352833369623
36,2026,0.940358209368799,0.665548523458467
37,2007,0.472787625512473,3.63233694569147
37,2008,0.31575452974081,3.89109123734431
37,2009,0.242682329667848,4.2832345027637
37,2010,0.218863732106872,3.1330965756004
37,2011,0.202344075724411,2.53553852184811
37,2012,0.205325811270933,1.9705748328852
37,2013,0.225610298971579,1.61355624078273
37,2014,0.26426428627267,1.62864081436735
37,2015,0.316258045392954,1.18302710320902
37,2016,0.379126928288514,1.11327753779007
37,2017,0.456937061357793,1.39917178718483
37,2018,0.561035868772149,1.46888310125172
37,2019,0.652176273365298,1.20920232452444
37,2020,0.722221950785213,0.944240252569809
37,2021,0.813025773486902,0.822546039446305
37,2022,0.86082854518449,0.733341176572203
37,2023,0.827664371395317,0.886707345626323
37,2024,0.778800280991592,1.00384788445463
37,2025,0.805530040476687,1.02837281970744
37,2026,0.825134578469182,0.794636699682689
38,2007,0.448502387092918,3.32664087515982
38,2008,0.308764110806325,3.52538827780822
38,2009,0.237562696981117,4.14154223196748
38,2010,0.213381674538618,3.19303573516687
38,2011,0.193011798298338,2.34466043487191
38,2012,0.198232118309582,1.99855276994365
38,2013,0.217586689196776,1.61016522936385
38,2014,0.249018642356689,1.48330518454156
38,2015,0.287117600618386,1.12879421333698
38,2016,0.345637700538437,1.05342033999874
38,2017,0.433734195559314,1.14036343951952
38,2018,0.551788450376451,1.37949045229639
38,2019,0.637331677502009,1.06196072095296
38,2020,0.684385829038083,0.917422338067774
38,2021,0.76243180136426,0.778250570401867
38,2022,0.804219368975219,0.721305969885209
38,2023,0.768054742463796,0.936746477478936
38,2024,0.721942124093821,1.03529574050562
38,2025,0.755318412012413,1.17279337726421
38,2026,0.796777130722065,0.875343719004916
39,2007,0.644664561552066,3.65435465101167
39,2008,0.436713375975019,3.70266693551011
39,2009,0.346579151828712,3.85657144579964
39,2010,0.322605672282646,2.93235008569608
39,2011,0.290205084269237,2.42371077763284
39,2012,0.28683202419441,1.96306971358092
39,2013,0.305012559384145,1.65589869824978
39,2014,0.34216794292472,1.58978351904418
39,2015,0.392296492350025,1.25109731565108
39,2016,0.465447192767982,1.21256038597357
39,2017,0.607132341069944,1.15783354215239
39,2018,0.792102014932349,1.37965176050629
39,2019,0.917799301817204,1.25825228128962
39,2020,1.00260608606439,1.06050560693335
39,2021,1.10068713630155,0.920830456911418
39,2022,1.1552361308304,0.676376150666659
39,2023,1.12925839598248,0.914904501423745
39,2024,1.07814526768538,1.00256924956006
39,2025,1.10410822461403,1.18677136440431
39,2026,1.11291955898256,0.988736690780601
40,2007,0.69237541000311,3.73819286714923
40,2008,0.456159829146273,3.80642865508683
40,2009,0.352829007253632,3.94797009427644
40,2010,0.333389016859987,2.84103414001447
40,2011,0.300916429632879,2.57644227788423
40,2012,0.295092387304307,1.95870352994996
40,2013,0.312823991948238,1.65810546796739
40,2014,0.358501529781785,1.51946493236143
40,2015,0.430992390296824,1.17673638436411
40,2016,0.545037556076531,1.04661318837435
40,2017,0.683255812015444,1.03700666731889
40,2018,0.887542382929173,1.46049372817854
40,2019,1.11417623040707,1.03044524392478
40,2020,1.25408582611815,0.90330154276285
40,2021,1.36261188316763,0.695979127667587
40,2022,1.43285267464646,0.567300327335489
40,2023,1.38349699365776,0.777832170150417
40,2024,1.2659555084834,0.874155361337605
40,2025,1.2474738808274,0.870549441206438
40,2026,1.26743661453249,0.576862285602281
41,2007,0.390536960703616,3.76297504604967
41,2008,0.257535250384083,3.84823957272495
41,2009,0.19719133841623,4.38612393080652
41,2010,0.187275558678873,3.1905009135735
41,2011,0.168567104812105,2.74368794207112
41,2012,0.164808843628142,2.09066587387449
41,2013,0.178681959621361,1.6214529275681
41,2014,0.213292254057996,1.53022512340065
41,2015,0.247801284874241,1.24523081982088
41,2016,0.300685059899158,1.04814019849228
41,2017,0.400537893939936,1.1100807323967
41,2018,0.523476531983366,1.33648674994214
41,2019,0.616224802475527,1.19844196397351
41,2020,0.689125403371549,0.970422372006719
41,2021,0.766677226467687,0.809076545432764
41,2022,0.80173054924352,0.667005829866121
41,2023,0.762402290675151,0.864116913708257
41,2024,0.709460979502287,0.910063613625286
41,2025,0.814683086869572,0.995799209566347
41,2026,0.910908842143709,0.776413705444018
42,2007,0.481802175985963,3.56615708138525
42,2008,0.31735149681037,4.04273384039103
42,2009,0.243018893930127,4.09440116524231
42,2010,0.221709631312251,3.31387145678401
42,2011,0.192962867493336,2.52960129269551
42,2012,0.189099660793223,2.1434346291732
42,2013,0.205246937099971,1.67066741409893
42,2014,0.239013881701057,1.6263409189003
42,2015,0.283819127710457,1.18290394467183
42,2016,0.338460641345324,1.14327000746301
42,2017,0.428794739147404,1.45063503952707
42,2018,0.555291897404362,1.51711303912609
42,2019,0.664292638901498,1.24020903434376
42,2020,0.737427183854844,1.02418765330873
42,2021,0.814191685292448,0.855330645358393
42,2022,0.880157761964179,0.658951841128929
42,2023,0.861744247764741,0.910732064385446
42,2024,0.81511540915865,1.13750977763576
42,2025,0.817067554431125,1.04953578176203
42,2026,0.809036325407906,0.851781710253611
43,2007,0.541214729002433,3.15286014824592
43,2008,0.370369075394069,3.33987981819012
43,2009,0.287896541297525,3.76910545947415
43,2010,0.257997817664498,3.03713780724526
43,2011,0.229487878415773,2.21615932643835
43,2012,0.235185670542303,1.82194169849691
43,2013,0.253722375707993,1.40126981689712
43,2014,0.282794541867584,1.24989127019517
43,2015,0.33036425310952,1.00371145290771
43,2016,0.393323877105589,1.01676058258815
43,2017,0.489454888842705,1.07831291949975
43,2018,0.611578405899299,1.23945974928355
43,2019,0.70791780522278,1.05328954244805
43,2020,0.789160992417209,0.883061444295652
43,2021,0.906136357088493,0.824265197573916
43,2022,0.998119197139971,0.59833396618856
43,2023,0.991464780120328,0.776488723319794
43,2024,0.930948465610034,0.832450231378259
43,2025,0.979227254075376,0.948689489156935
43,2026,1.05846348699843,0.682981605931163
44,2007,0.56448830660306,3.38044999804301
44,2008,0.373413730925258,3.72608724911513
44,2009,0.285619202104164,4.13388887139053
44,2010,0.254859830801055,3.32749978680885
44,2011,0.223660134980322,2.60010165692749
44,2012,0.210827379038606,2.17145412013425
44,2013,0.221753607068923,1.69811593191037
44,2014,0.261659368352162,1.68117018897946
44,2015,0.312686027452457,1.26962690706902
44,2016,0.374156875111143,1.29998670740324
44,2017,0.478394820918474,1.32720858316077
44,2018,0.618418017523062,1.76838185868191
44,2019,0.758912438611423,1.22942132514797
44,2020,0.844293680076273,1.14383875743597
44,2021,0.922022544924302,0.988922193793901
44,2022,0.977925218682923,0.823612226125521
44,2023,0.961137267074124,0.948042088704669
44,2024,0.910177042901049,1.03812076190087
44,2025,0.903240000500579,1.08836638844631
44,2026,0.863464019075167,0.95266322200951
45,2007,0.452669755212862,3.6281112973917
45,2008,0.294972769568556,4.15923767546925
45,2009,0.2327555089497,3.93979826481275
45,2010,0.22134797317724,3.33954496241261
45,2011,0.209229412654632,2.41496135038226
45,2012,0.207842395395674,1.91958599745924
45,2013,0.220865306741008,1.72128348951119
45,2014,0.257023769764996,1.45584787216651
45,2015,0.289772427965278,1.2560369649969
45,2016,0.336339359138342,1.1142647658119
45,2017,0.426752384073772,1.31851163988206
45,2018,0.546028083401646,1.43325271311086
45,2019,0.654997816323623,1.1335574496369
45,2020,0.709742829613817,1.0346884914476
45,2021,0.742680921415417,0.830382236285337
45,2022,0.760319006184618,0.730877925643116
45,2023,0.732740847307954,0.91157080553355
45,2024,0.694119747466845,1.17311534135616
45,2025,0.755034327704041,1.29652656997041
45,2026,0.833417021465422,1.01176226811009
46,2007,0.434713209961795,3.16886656129209
46,2008,0.28605469717554,3.83828315689135
46,2009,0.200916983164326,4.06548852807263
46,2010,0.178861443454503,3.40500445360303
46,2011,0.164549854010763,2.83758617202541
46,2012,0.167602633435663,2.32349255160501
46,2013,0.184066297502796,1.78626347265751
46,2014,0.213824739733842,1.70253314714866
46,2015,0.249246597962906,1.28248439976673
46,2016,0.306840102380113,1.18670607536806
46,2017,0.39607672691381,1.38573552891854
46,2018,0.525625755278506,1.44802989248
46,2019,0.647645454443102,1.15898162801599
46,2020,0.720621308048548,0.990638473340447
46,2021,0.763466944133785,0.854752304535333
46,2022,0.807699993995301,0.653455999686071
46,2023,0.807556913284645,0.801241649998787
46,2024,0.779913016310263,0.960351456773614
46,2025,0.81613706475317,0.979276613256495
46,2026,0.876797422107799,0.686135016261031
47,2007,0.516998544881964,3.18382542528462
47,2008,0.339768005941942,3.47092823947669
47,2009,0.254187492350121,3.77349106796014
47,2010,0.232151862711543,3.04711619166881
47,2011,0.210805799626016,2.29971738614042
47,2012,0.21285328185277,2.16634381750025
47,2013,0.228798182302566,1.38800575862537
47,2014,0.256862214922247,1.35699748004995
47,2015,0.30015771182722,1.09443694109751
47,2016,0.357845258348098,1.15435538727819
47,2017,0.454480054221149,1.25961195955018
47,2018,0.575884876333532,1.3751579453318
47,2019,0.674868176755534,1.23674102028743
47,2020,0.724153620045381,0.960400010628562
47,2021,0.752689740535998,0.856694574420594
47,2022,0.780576077159315,0.682340817868413
47,2023,0.737260688911465,0.991197787745249
47,2024,0.665207614565184,1.11510088680782
47,2025,0.637151538482654,1.43301036458996
47,2026,0.617046695192621,1.35160137652394
48,2007,0.75715588905017,3.30886579977676
48,2008,0.500025512669841,3.70773804303138
48,2009,0.372119920334096,4.17538824631127
48,2010,0.351046040205479,2.78262152443629
48,2011,0.322660602256648,2.37190523263862
48,2012,0.32718236000078,2.05234987716148
48,2013,0.353725907639157,1.57289791027713
48,2014,0.401897147019768,1.41095697190324
48,2015,0.46141426477671,1.1706318246338
48,2016,0.53174833970597,1.19126332964829
48,2017,0.66290005629381,1.25679308059137
48,2018,0.895897106365432,1.53606575386934
48,2019,1.08900520085109,1.32773856419878
48,2020,1.17958762399054,1.06169492236255
48,2021,1.28174823599593,0.872987246532381
48,2022,1.41182966497094,0.708554124649825
48,2023,1.40675409561319,0.846188310503461
48,2024,1.28139354765912,0.955723383956917
48,2025,1.21025468281944,1.06808956975645
48,2026,1.188649807286,0.867059888107478
49,2007,0.548611357981456,3.20999222215354
49,2008,0.38042042811382,3.40481821753232
49,2009,0.301937203431186,3.81948828285597
49,2010,0.280892587847241,2.65499897150839
49,2011,0.24879976942881,1.99065043754097
49,2012,0.249792800291211,1.59165638231091
49,2013,0.269547650938488,1.39445197891035
49,2014,0.309076448980395,1.16269246049266
49,2015,0.351142176459234,1.00950750163435
49,2016,0.411249923245765,0.99859149015963
49,2017,0.524495104034673,1.0337229862373
49,2018,0.694351857863791,1.30066610438343
49,2019,0.843902893333502,1.02055575638496
49,2020,0.930540429136231,0.770697521959238
49,2021,1.02457428208716,0.733707869252626
49,2022,1.10474683442033,0.541531048338723
49,2023,1.07871649879646,0.811578458954643
49,2024,1.01000346385617,0.850843395942277
49,2025,1.00514701410603,0.919830862011844
49,2026,1.02136162159002,0.751603104861084
50,2007,0.406919056309341,3.31063300452499
50,2008,0.276188843451758,3.54179596552701
50,2009,0.216991978711316,3.70939609484522
50,2010,0.19101538432733,3.25541276796591
50,2011,0.163577182303664,2.38641901127124
50,2012,0.161015565711785,1.96133757216643
50,2013,0.174849933619141,1.61394109327582
50,2014,0.203759105060802,1.58640421028314
50,2015,0.241935266813608,1.32361401425246
50,2016,0.297431888674413,1.12512667857456
50,2017,0.38459004480196,1.36624095813575
50,2018,0.512597150391703,1.505228989284
50,2019,0.61696576573203,1.24575929060205
50,2020,0.665776907652493,1.00944478747451
50,2021,0.710498122670892,0.85974300808223
50,2022,0.743528817016436,0.737809845175297
50,2023,0.729683917108474,0.883033455558788
50,2024,0.653200528706431,1.07389192711356
50,2025,0.60564854596955,1.15073011867276
50,2026,0.608661868365205,1.04607410279346
51,2007,0.517153296068451,3.23883776015683
51,2008,0.345392027258186,3.8684936244743
51,2009,0.270169704413842,3.82063968556278
51,2010,0.242917070022588,2.92084955426715
51,2011,0.223837727744295,2.415293018599
51,2012,0.222616383363347,1.92614465305377
51,2013,0.236138608708324,1.44669620733823
51,2014,0.271449340231153,1.42594406847463
51,2015,0.324765186133578,1.04100092127617
51,2016,0.389163344401767,1.04201060372684
51,2017,0.494169815445149,1.1688509157138
51,2018,0.654734964799606,1.22562403917664
51,2019,0.781042792159802,1.10749633932551
51,2020,0.857031231024923,0.881061337322826
51,2021,0.920356549285757,0.785287423257494
51,2022,0.9432289986017,0.629605686438164
51,2023,0.920317688328181,0.755988804825974
51,2024,0.880214568001471,0.89499024657395
51,2025,0.829005541156183,1.01218013781606
51,2026,0.751627823057733,0.785114379669537
52,2007,0.486848743321786,3.19015590206723
52,2008,0.332208990475435,3.39280897836138
52,2009,0.243170000305246,3.99629460965694
52,2010,0.211536507312565,3.08266324004284
52,2011,0.193789758403882,2.52257270123017
52,2012,0.198663384782462,1.91835621651454
52,2013,0.2129159084361,1.49477264107003
52,2014,0.24507359961485,1.38663005998974
52,2015,0.290042591424607,1.08674155705188
52,2016,0.3474184656088,1.08159456004889
52,2017,0.439406875548267,1.20468403431074
52,2018,0.547914612108154,1.4040937101808
52,2019,0.648328831711646,1.20073870777112
52,2020,0.716035402825699,0.879408740794171
52,2021,0.793529153340076,0.753449238324063
52,2022,0.867894458169049,0.626091234018411
52,2023,0.863825804434923,0.776001125004908
52,2024,0.810084542734967,0.944156159363001
52,2025,0.737244178083647,1.01142918461811
52,2026,0.679752387838654,0.926523178315292
53,2007,0.799191440178559,3.02505131814146
53,2008,0.543261344939985,3.70360053335013
53,2009,0.40411856754077,3.8428236472104
53,2010,0.368396768442783,2.97687217098329
53,2011,0.330675990207098,2.45570673352961
53,2012,0.328509381791605,1.73297243395243
53,2013,0.347813988495603,1.58355631927642
53,2014,0.40566285226245,1.2978086220542
53,2015,0.470656913995285,1.14886965000265
53,2016,0.545002594063074,1.0595385781781
53,2017,0.667099569276571,1.14353283932605
53,2018,0.894421632893558,1.38451450812394
53,2019,1.10604102391315,1.22288337328925
53,2020,1.24598423111384,0.966413780200159
53,2021,1.37037353670117,0.776310721080246
53,2022,1.42533917688996,0.722834988273407
53,2023,1.38789079623069,0.826693715080235
53,2024,1.27026323663638,0.909561491539576
53,2025,1.26678283375618,1.10546449905877
53,2026,1.2797699120533,0.774311144409027
54,2007,0.583952496140731,3.75591671008467
54,2008,0.388678295393543,3.83574189231536
54,2009,0.280148855382733,4.12633659513001
54,2010,0.251310933301606,3.32114492017286
54,2011,0.246969502556524,2.40179224745894
54,2012,0.252796575965466,2.00294787375189
54,2013,0.270970779671282,1.6899987578186
54,2014,0.309725643410637,1.51519959483407
54,2015,0.361458916917451,1.15394555636672
54,2016,0.428959937802359,1.11075278496363
54,2017,0.5462766614714,1.24901812672259
54,2018,0.716472138187867,1.38687897076067
54,2019,0.85629816769156,1.23126794647937
54,2020,0.947983995562374,0.811337552158497
54,2021,1.06138172362078,0.7674958291717
54,2022,1.12302561016958,0.639716395198343
54,2023,1.07813831728739,0.819994731474001
54,2024,1.01080025827083,0.926612537096081
54,2025,1.02543201903268,1.0088126912092
54,2026,1.00074250490112,0.908476185802787
55,2007,0.630044756017088,3.6737984038537
55,2008,0.421706997860705,4.15136392618771
55,2009,0.342122435647205,3.98905968426009
55,2010,0.320385263544902,3.21167870311552
55,2011,0.294781101257284,2.28355300331874
55,2012,0.298774427769677,2.1428256032647
55,2013,0.321674260273341,1.68389596375938
55,2014,0.366920974979548,1.38118777083403
55,2015,0.425890744344344,1.13558319624987
55,2016,0.498246671495522,1.09215959743574
55,2017,0.631998391683628,1.18814751177382
55,2018,0.835011714490154,1.70178832785269
55,2019,1.02826235184777,1.2098891771661
55,2020,1.15894904288331,0.959774150556116
55,2021,1.26769166319394,0.770613633667455
55,2022,1.30382202177672,0.669246474514718
55,2023,1.26965628462805,0.899082134188445
55,2024,1.29514326539491,0.887790343731582
55,2025,1.33415738796531,1.0075281240204
55,2026,1.31399118062579,0.826520409066457
56,2007,0.324343946209961,3.67315426591341
56,2008,0.21366368935671,4.39046939122625
56,2009,0.173443289255181,4.21271572013399
56,2010,0.164409231048986,3.19350173441961
56,2011,0.147099589042142,2.68841391479058
56,2012,0.143451182220046,2.45477520157819
56,2013,0.159819736238351,1.68688552069628
56,2014,0.184724750604436,1.62287535012705
56,2015,0.214010558543451,1.19633699182698
56,2016,0.249430830177774,1.24129276128014
56,2017,0.312391935513636,1.35299955334858
56,2018,0.410810028442307,1.80298532880711
56,2019,0.50292940207192,1.31436389005194
56,2020,0.566131093556803,0.982466867813102
56,2021,0.605775632835777,0.940629692094131
56,2022,0.618523800105568,0.740691782160035
56,2023,0.591922121973699,0.912945448551754
56,2024,0.566474097905809,1.14189096303583
56,2025,0.548959619498995,1.43792544041732
56,2026,0.514729717887136,1.05374115006912
57,2007,0.495535693462738,3.85563163923397
57,2008,0.332300105278822,4.08907457725674
57,2009,0.275575629299381,4.41471723920046
57,2010,0.27323894199975,3.14866040741427
57,2011,0.255952270792116,2.46904444934399
57,2012,0.249413157460375,2.07968651659068
57,2013,0.262915689222696,1.79100965988414
57,2014,0.299222363105558,1.57449520894418
57,2015,0.34318307967562,1.11760201488911
57,2016,0.409078263376406,1.10066248497435
57,2017,0.525604179615872,1.13156571800667
57,2018,0.688803656727546,1.40215846962014
57,2019,0.839359744670646,1.30418352574806
57,2020,0.935484409721643,0.834299475091197
57,2021,1.02057714220284,0.810460061050046
57,2022,1.09747867979725,0.620544266942507
57,2023,1.06219966684527,0.82526213612186
57,2024,0.977054272383712,0.942018795394491
57,2025,0.931318094761773,1.07077445674876
57,2026,0.926745530239186,0.864496819414648
58,2007,0.547825223200201,3.48388425448314
58,2008,0.367981243124072,3.53066767782624
58,2009,0.290133710836494,4.0335078662464
58,2010,0.274571701131947,2.99039835265005
58,2011,0.260654291609947,2.29347265086109
58,2012,0.256384266064761,1.93194646650502
58,2013,0.265400673333363,1.57265683796521
58,2014,0.298644087279697,1.42766737349497
58,2015,0.351628950710724,1.17498864085342
58,2016,0.415445060358232,1.05230035242717
58,2017,0.515375215609739,1.15884960181336
58,2018,0.657376211428425,1.30210921329019
58,2019,0.77137058761424,1.26252285316398
58,2020,0.845588442006056,0.927031305493581
58,2021,0.945449877022015,0.866410830335401
58,2022,1.00781349078181,0.657608552777422
58,2023,0.964355750915385,0.957145428604046
58,2024,0.939194773763614,0.966107675964109
58,2025,1.03178748204684,1.15854793714282
58,2026,1.14575218358548,0.784520716643249
59,2007,0.506673770839738,3.20121699653925
59,2008,0.320077945685522,3.83899531970299
59,2009,0.235612206002606,3.90890712164817
59,2010,0.226791429460536,3.2663427310986
59,2011,0.213453675236411,2.69941950738897
59,2012,0.215948805977373,2.04665085375417
59,2013,0.235462042304064,1.63243672761022
59,2014,0.272446556806726,1.47547542703027
59,2015,0.310652492107356,1.13622710420592
59,2016,0.368387752702377,1.0018794491631
59,2017,0.464009850738624,1.1254359765738
59,2018,0.596737130535292,1.41694849874146
59,2019,0.715953699705049,1.22726146286437
59,2020,0.786478348875053,0.994319809911812
59,2021,0.880980922908773,0.801344917675746
59,2022,0.956070816663934,0.667377246391833
59,2023,0.920039573497555,0.909018400031288
59,2024,0.874893930128563,0.825191665302149
59,2025,0.898645268697157,0.99608025690901
59,2026,0.951831373674722,0.737507187858992
60,2007,0.504890250699884,3.73895291489098
60,2008,0.331944766578077,3.7899464057091
60,2009,0.251646504040581,4.02924546269326
60,2010,0.238400972816561,3.0459429049863
60,2011,0.217736914550523,2.54712648212681
60,2012,0.215437571550607,1.81569666411522
60,2013,0.230215998107904,1.82495302101738
60,2014,0.271120852495717,1.49346032488882
60,2015,0.314829818589273,1.18127954561314
60,2016,0.38015089295443,1.07509777865837
60,2017,0.475911093214622,1.26624166342219
60,2018,0.612564708345214,1.57441516818237
60,2019,0.740986160757822,1.27087647931647
60,2020,0.831376937532513,0.960098085946935
60,2021,0.946223972595492,0.79107023438104
60,2022,1.02713138943521,0.620841490477943
60,2023,1.03372341134417,0.794337194391482
60,2024,1.00260363416309,0.84240712629302
60,2025,1.08124888643448,0.952410484248824
60,2026,1.14600942444642,0.76567223272205
61,2007,0.599716072887274,3.71323914714434
61,2008,0.412254434396196,4.02471281360023
61,2009,0.315938928026085,4.53466335581564
61,2010,0.288399046059829,3.49510716555821
61,2011,0.26426325395215,2.93033952309168
61,2012,0.263771792995923,2.30968326648958
61,2013,0.291203264457128,1.78418918305386
61,2014,0.341451533547902,1.71677477965048
61,2015,0.40256976261171,1.23586993260472
61,2016,0.47781026680006,1.2116734606731
61,2017,0.588107114638147,1.24882039655994
61,2018,0.742102430220224,1.6796229423818
61,2019,0.866190901142448,1.36223867835891
61,2020,0.933508404253378,0.974709948688204
61,2021,0.996017901465331,0.877218871861659
61,2022,1.04104078421268,0.774003217725143
61,2023,1.0110688932498,0.991640563163165
61,2024,0.922470407997515,1.06962875761116
61,2025,0.856141247324293,1.3321475946626
61,2026,0.783175556900248,1.25830806963564
62,2007,0.429884563769319,3.63760107813302
62,2008,0.294692416873242,4.07304858594034
62,2009,0.23526817816559,4.12742685683888
62,2010,0.210267936432973,3.29021072600553
62,2011,0.185453447132568,2.56964333594742
62,2012,0.188463654355945,2.11185101706728
62,2013,0.20552616030384,1.90965094703518
62,2014,0.235938668109259,1.62496117786332
62,2015,0.267162888597905,1.2678471872241
62,2016,0.309084413538859,1.23054868103962
62,2017,0.402184550384965,1.17991203778167
62,2018,0.519022830246196,1.86657417444286
62,2019,0.606516042648758,1.42767137284085
62,2020,0.675785160263636,0.961269329248882
62,2021,0.734661047613183,0.848111923594368
62,2022,0.761821615577962,0.764659090827151
62,2023,0.724048985715383,0.980797917494798
62,2024,0.70573074243466,1.02592355849422
62,2025,0.691510503154992,1.20676525175346
62,2026,0.662944069179295,0.902821419851911
63,2007,0.551511306880086,3.54320418170797
63,2008,0.36869918265635,3.83283321663306
63,2009,0.283622497822986,4.1801320514032
63,2010,0.248465800107044,3.13084453409982
63,2011,0.234815615858849,2.45350131803703
63,2012,0.239939504762843,2.19630504773651
63,2013,0.250167754410247,1.607378287142
63,2014,0.284151260324952,1.31681205558501
63,2015,0.335747664920198,1.14046094096997
63,2016,0.399639299852352,1.13939588206698
63,2017,0.514652654860942,1.09628472095855
63,2018,0.672264438934165,1.34053166097122
63,2019,0.795033478026989,1.1642655890489
63,2020,0.882310836341546,0.949579144487508
63,2021,0.947015143187233,0.786384264577269
63,2022,0.97016502647643,0.651722513010131
63,2023,0.928132914068733,0.810494994416004
63,2024,0.867478447294922,0.93033195356465
63,2025,0.836721594375169,1.1300862488684
63,2026,0.814261205371206,1.03209038798606
64,2007,0.53759699667226,3.3812586140747
64,2008,0.348374702078059,4.15679829111055
64,2009,0.246380595964528,4.5231980597038
64,2010,0.224183183910697,3.35129685546692
64,2011,0.204943670270736,2.47061379859072
64,2012,0.194831623747556,2.22341032482213
64,2013,0.211235271350778,1.78604583005884
64,2014,0.246101862921308,1.6362820783784
64,2015,0.29311899640573,1.24566222046122
64,2016,0.353541663864313,1.25657952619112
64,2017,0.454759200305192,1.40083416600909
64,2018,0.59780888093398,1.79921416363024
64,2019,0.7071540510381,1.29467716761473
64,2020,0.757220607219241,1.07698129953961
64,2021,0.832310734370045,0.872712150878742
64,2022,0.895682979853148,0.721017510391531
64,2023,0.872211161497232,0.915190486708403
64,2024,0.801253494390185,0.995709434328193
64,2025,0.791787664773177,1.19756904287956
64,2026,0.782793323885993,1.02080882056865
65,2007,0.655583001997667,3.5918476383091
65,2008,0.441531974043137,3.77085285873048
65,2009,0.353587609763203,4.02511221898573
65,2010,0.332773721553413,3.01142430167658
65,2011,0.305602317301217,2.24356018173526
65,2012,0.309694753214263,1.91569872084748
65,2013,0.334335384393655,1.45778187464361
65,2014,0.383589886312092,1.37548979829108
65,2015,0.448011823527129,1.00912332328585
65,2016,0.529860541788052,1.07424691030517
65,2017,0.656963076135555,1.16749077690647
65,2018,0.85029005450146,1.49775045614829
65,2019,1.05237343124086,1.17186640279452
65,2020,1.17618060850565,0.954816166852708
65,2021,1.31166871798185,0.834736848425447
65,2022,1.43093617768779,0.627818511719498
65,2023,1.40795469380991,0.745301764432468
65,2024,1.3443527729455,0.924819733546884
65,2025,1.54294008929959,0.896680552310026
65,2026,1.69877951365958,0.595307936849693
66,2007,0.602911053465459,3.28237246403796
66,2008,0.398375527643252,3.67516758377985
66,2009,0.289108121145675,4.14944210704763
66,2010,0.262416084571348,3.26437579150328
66,2011,0.238681687797343,2.57945575644843
66,2012,0.233519460396782,2.16589969656651
66,2013,0.252115016484515,1.80310460549355
66,2014,0.304548029918779,1.58649318100321
66,2015,0.365587354211121,1.09185654148015
66,2016,0.423026683617357,1.04050050899708
66,2017,0.508668831340941,1.18856836273833
66,2018,0.625231333582168,1.51242487240607
66,2019,0.757960291853721,1.22685704193201
66,2020,0.846061162806144,0.9271587641394
66,2021,0.91215513561332,0.78511122904402
66,2022,0.95700305804676,0.687390684215251
66,2023,0.966150381562039,0.892493597292572
66,2024,0.965712270447706,1.07421792603672
66,2025,0.99418169730794,1.24232584531635
66,2026,1.06823338943027,0.782547631341698
67,2007,0.528582110351031,3.14181483493717
67,2008,0.357125800917085,3.577889722704
67,2009,0.26962563162768,3.89102023575789
67,2010,0.243853725400467,2.90889347254384
67,2011,0.222007907775409,2.4205042242097
67,2012,0.226371654039459,2.04028129901412
67,2013,0.25858582402598,1.41879016341229
67,2014,0.306058137189283,1.2935036576102
67,2015,0.348935757700173,0.967900986001942
67,2016,0.412289199050839,0.97794939585549
67,2017,0.517546579534301,0.995633203894841
