year,iter,data,scenario,biol,code,metric
2046,110,8449.15324566386,om21,Southern,tun44,SB
2047,110,8440.08241916866,om21,Southern,tun44,SB
2048,110,8231.01574508621,om21,Southern,tun44,SB
2049,110,8082.65415377934,om21,Southern,tun44,SB
2050,110,7994.27596435097,om21,Southern,tun44,SB
2025,151,6166.75725422138,om21,Southern,tun44,SB
2026,151,6225.49680441952,om21,Southern,tun44,SB
2027,151,6196.00852190623,om21,Southern,tun44,SB
2028,151,6474.85495673574,om21,Southern,tun44,SB
2029,151,6832.86126991789,om21,Southern,tun44,SB
2030,151,7039.39060860257,om21,Southern,tun44,SB
2031,151,6775.99312943258,om21,Southern,tun44,SB
2032,151,6659.32342275354,om21,Southern,tun44,SB
2033,151,6325.45715343246,om21,Southern,tun44,SB
2034,151,5914.93341107201,om21,Southern,tun44,SB
2035,151,5474.02515986654,om21,Southern,tun44,SB
2036,151,5091.43943790687,om21,Southern,tun44,SB
2037,151,4821.08307472019,om21,Southern,tun44,SB
2038,151,4818.39346494894,om21,Southern,tun44,SB
2039,151,4979.04097124575,om21,Southern,tun44,SB
2040,151,5177.00408594506,om21,Southern,tun44,SB
2041,151,5291.59493881931,om21,Southern,tun44,SB
2042,151,5349.37045295134,om21,Southern,tun44,SB
2043,151,5429.21261282179,om21,Southern,tun44,SB
2044,151,5589.53556887873,om21,Southern,tun44,SB
2045,151,5559.95616428532,om21,Southern,tun44,SB
2046,151,5407.58734485299,om21,Southern,tun44,SB
2047,151,5312.33623833488,om21,Southern,tun44,SB
2048,151,5044.86702796127,om21,Southern,tun44,SB
2049,151,5084.67180492293,om21,Southern,tun44,SB
2050,151,5120.45482386781,om21,Southern,tun44,SB
2025,158,7952.00084694635,om21,Southern,tun44,SB
2026,158,9092.49484923837,om21,Southern,tun44,SB
2027,158,9250.16724742339,om21,Southern,tun44,SB
2028,158,9417.94076454855,om21,Southern,tun44,SB
2029,158,9544.6861374861,om21,Southern,tun44,SB
2030,158,9800.38381355434,om21,Southern,tun44,SB
2031,158,8989.30157004444,om21,Southern,tun44,SB
2032,158,8413.87297012498,om21,Southern,tun44,SB
2033,158,8057.94482419456,om21,Southern,tun44,SB
2034,158,7324.62716363502,om21,Southern,tun44,SB
2035,158,7096.89574624213,om21,Southern,tun44,SB
2036,158,6638.53491357967,om21,Southern,tun44,SB
2037,158,6216.00332873627,om21,Southern,tun44,SB
2038,158,5849.30348659642,om21,Southern,tun44,SB
2039,158,5551.72769508376,om21,Southern,tun44,SB
2040,158,5591.47817582456,om21,Southern,tun44,SB
2041,158,5547.61539740191,om21,Southern,tun44,SB
2042,158,5507.83742907215,om21,Southern,tun44,SB
2043,158,5676.42895023366,om21,Southern,tun44,SB
2044,158,5903.31684718576,om21,Southern,tun44,SB
2045,158,6050.1742984234,om21,Southern,tun44,SB
2046,158,5895.85649290017,om21,Southern,tun44,SB
2047,158,6050.15126036837,om21,Southern,tun44,SB
2048,158,5990.14846492674,om21,Southern,tun44,SB
2049,158,6127.28864399407,om21,Southern,tun44,SB
2050,158,6199.13212702631,om21,Southern,tun44,SB
2025,165,5101.80091860951,om21,Southern,tun44,SB
2026,165,5756.21923746018,om21,Southern,tun44,SB
2027,165,5795.12398659157,om21,Southern,tun44,SB
2028,165,5959.65826889975,om21,Southern,tun44,SB
2029,165,6417.85024335249,om21,Southern,tun44,SB
2030,165,6710.50311400253,om21,Southern,tun44,SB
2031,165,6726.82409083503,om21,Southern,tun44,SB
2032,165,6548.14310435896,om21,Southern,tun44,SB
2033,165,6351.18007566191,om21,Southern,tun44,SB
2034,165,5848.78916044897,om21,Southern,tun44,SB
2035,165,5565.30586938384,om21,Southern,tun44,SB
2036,165,5114.95016329989,om21,Southern,tun44,SB
2037,165,5128.73895304917,om21,Southern,tun44,SB
2038,165,5120.70353448384,om21,Southern,tun44,SB
2039,165,5270.29801383876,om21,Southern,tun44,SB
2040,165,5457.40675655703,om21,Southern,tun44,SB
2041,165,5524.89773522657,om21,Southern,tun44,SB
2042,165,5617.6213398628,om21,Southern,tun44,SB
2043,165,5431.34126112039,om21,Southern,tun44,SB
2044,165,5353.36037770351,om21,Southern,tun44,SB
2045,165,5034.55878238549,om21,Southern,tun44,SB
2046,165,4809.01975667195,om21,Southern,tun44,SB
2047,165,4859.67160596874,om21,Southern,tun44,SB
2048,165,4734.57411044661,om21,Southern,tun44,SB
2049,165,5084.4172165429,om21,Southern,tun44,SB
2050,165,5212.1318182445,om21,Southern,tun44,SB
2025,177,6776.76997491541,om21,Southern,tun44,SB
2026,177,7652.37109899464,om21,Southern,tun44,SB
2027,177,7832.91819969099,om21,Southern,tun44,SB
2028,177,8034.7169927115,om21,Southern,tun44,SB
2029,177,8232.65641318973,om21,Southern,tun44,SB
2030,177,8425.71563655407,om21,Southern,tun44,SB
2031,177,7739.25106750978,om21,Southern,tun44,SB
2032,177,7181.51493308129,om21,Southern,tun44,SB
2033,177,6765.31713632797,om21,Southern,tun44,SB
2034,177,5874.1427055575,om21,Southern,tun44,SB
2035,177,5503.55812901739,om21,Southern,tun44,SB
2036,177,5142.81163990405,om21,Southern,tun44,SB
2037,177,4805.80384714115,om21,Southern,tun44,SB
2038,177,4348.40284948765,om21,Southern,tun44,SB
2039,177,3915.93331512906,om21,Southern,tun44,SB
2040,177,4027.26642199728,om21,Southern,tun44,SB
2041,177,4003.56751062525,om21,Southern,tun44,SB
2042,177,4246.98085954399,om21,Southern,tun44,SB
2043,177,4503.37095684369,om21,Southern,tun44,SB
2044,177,4935.72040977357,om21,Southern,tun44,SB
2045,177,5340.05036939465,om21,Southern,tun44,SB
2046,177,5554.17096389908,om21,Southern,tun44,SB
2047,177,5829.19292195183,om21,Southern,tun44,SB
2048,177,5765.91848647711,om21,Southern,tun44,SB
2049,177,5772.03860597562,om21,Southern,tun44,SB
2050,177,5705.24552415879,om21,Southern,tun44,SB
2025,186,5961.54350744512,om21,Southern,tun44,SB
2026,186,6389.62775382734,om21,Southern,tun44,SB
2027,186,6816.74622039508,om21,Southern,tun44,SB
2028,186,7298.69248576755,om21,Southern,tun44,SB
2029,186,7913.0124625998,om21,Southern,tun44,SB
2030,186,8451.80018279658,om21,Southern,tun44,SB
2031,186,8707.34024183131,om21,Southern,tun44,SB
2032,186,8683.96953536367,om21,Southern,tun44,SB
2033,186,8704.57394970186,om21,Southern,tun44,SB
2034,186,8281.65530092631,om21,Southern,tun44,SB
2035,186,8093.43599006674,om21,Southern,tun44,SB
2036,186,7494.74120161579,om21,Southern,tun44,SB
2037,186,7491.39397182883,om21,Southern,tun44,SB
2038,186,7144.38828963457,om21,Southern,tun44,SB
2039,186,6923.23493777431,om21,Southern,tun44,SB
2040,186,6970.99429198186,om21,Southern,tun44,SB
2041,186,6785.40868898405,om21,Southern,tun44,SB
2042,186,6510.02316572558,om21,Southern,tun44,SB
2043,186,6449.08370177356,om21,Southern,tun44,SB
2044,186,6518.24123298336,om21,Southern,tun44,SB
2045,186,6500.06526817078,om21,Southern,tun44,SB
2046,186,6294.03878712166,om21,Southern,tun44,SB
2047,186,6421.75137214118,om21,Southern,tun44,SB
2048,186,6259.18011823456,om21,Southern,tun44,SB
2049,186,6303.61830764666,om21,Southern,tun44,SB
2050,186,6393.84562836664,om21,Southern,tun44,SB
2025,246,7385.09099820289,om21,Southern,tun44,SB
2026,246,8368.3913290307,om21,Southern,tun44,SB
2027,246,8577.50328782448,om21,Southern,tun44,SB
2028,246,8613.80996522074,om21,Southern,tun44,SB
2029,246,8891.01307651053,om21,Southern,tun44,SB
2030,246,9037.28843077131,om21,Southern,tun44,SB
2031,246,8650.88193125406,om21,Southern,tun44,SB
2032,246,7863.64389031216,om21,Southern,tun44,SB
2033,246,7237.11621341239,om21,Southern,tun44,SB
2034,246,6278.78410794267,om21,Southern,tun44,SB
2035,246,5894.74905410054,om21,Southern,tun44,SB
2036,246,5127.10369778537,om21,Southern,tun44,SB
2037,246,4923.19434904946,om21,Southern,tun44,SB
2038,246,4438.356386495,om21,Southern,tun44,SB
2039,246,4153.18322321884,om21,Southern,tun44,SB
2040,246,4249.86689706431,om21,Southern,tun44,SB
2041,246,4288.19569404231,om21,Southern,tun44,SB
2042,246,4300.23596618846,om21,Southern,tun44,SB
2043,246,4554.09625265799,om21,Southern,tun44,SB
2044,246,4924.4957816273,om21,Southern,tun44,SB
2045,246,5195.46130305333,om21,Southern,tun44,SB
2046,246,5333.31416422266,om21,Southern,tun44,SB
2047,246,5548.79841845476,om21,Southern,tun44,SB
2048,246,5617.76908412488,om21,Southern,tun44,SB
2049,246,5728.65827136149,om21,Southern,tun44,SB
2050,246,5678.32964058683,om21,Southern,tun44,SB
2025,327,4465.79603713606,om21,Southern,tun44,SB
2026,327,4980.67076068585,om21,Southern,tun44,SB
2027,327,5424.76626622777,om21,Southern,tun44,SB
2028,327,6214.61071220707,om21,Southern,tun44,SB
2029,327,7168.7482433752,om21,Southern,tun44,SB
2030,327,8169.65618966428,om21,Southern,tun44,SB
2031,327,8982.5304497058,om21,Southern,tun44,SB
2032,327,9677.40270011876,om21,Southern,tun44,SB
2033,327,10495.7139944275,om21,Southern,tun44,SB
2034,327,10978.8871057518,om21,Southern,tun44,SB
2035,327,11249.7487896842,om21,Southern,tun44,SB
2036,327,11504.0226477745,om21,Southern,tun44,SB
2037,327,11563.2855324814,om21,Southern,tun44,SB
2038,327,11461.5629306578,om21,Southern,tun44,SB
2039,327,10955.1269280476,om21,Southern,tun44,SB
2040,327,10905.650886659,om21,Southern,tun44,SB
2041,327,10444.6463375242,om21,Southern,tun44,SB
2042,327,9943.14228327797,om21,Southern,tun44,SB
2043,327,9833.77081489764,om21,Southern,tun44,SB
2044,327,9899.19101122624,om21,Southern,tun44,SB
2045,327,9862.52106884631,om21,Southern,tun44,SB
2046,327,9496.00667410259,om21,Southern,tun44,SB
2047,327,9565.18411042742,om21,Southern,tun44,SB
2048,327,9277.1758470531,om21,Southern,tun44,SB
2049,327,9135.02247811194,om21,Southern,tun44,SB
2050,327,9411.75138500235,om21,Southern,tun44,SB
2025,344,5548.23153136738,om21,Southern,tun44,SB
2026,344,5845.86196992069,om21,Southern,tun44,SB
2027,344,5865.97391975589,om21,Southern,tun44,SB
2028,344,5743.9875966778,om21,Southern,tun44,SB
2029,344,5807.89862460465,om21,Southern,tun44,SB
2030,344,5692.5029701928,om21,Southern,tun44,SB
2031,344,5259.38795081498,om21,Southern,tun44,SB
2032,344,4634.20196936984,om21,Southern,tun44,SB
2033,344,4389.75094815589,om21,Southern,tun44,SB
2034,344,4052.36532224845,om21,Southern,tun44,SB
2035,344,3834.32313107307,om21,Southern,tun44,SB
2036,344,3606.66257320828,om21,Southern,tun44,SB
2037,344,3435.55634851341,om21,Southern,tun44,SB
2038,344,3486.15398618354,om21,Southern,tun44,SB
2039,344,3634.05016422403,om21,Southern,tun44,SB
2040,344,3911.69128963468,om21,Southern,tun44,SB
2041,344,4096.08950734605,om21,Southern,tun44,SB
2042,344,4124.51407843833,om21,Southern,tun44,SB
2043,344,4262.60008438305,om21,Southern,tun44,SB
2044,344,4309.21537163592,om21,Southern,tun44,SB
2045,344,4123.15437213587,om21,Southern,tun44,SB
2046,344,3920.40102060034,om21,Southern,tun44,SB
2047,344,4013.12362481173,om21,Southern,tun44,SB
2048,344,4011.65890893481,om21,Southern,tun44,SB
2049,344,3955.59204838114,om21,Southern,tun44,SB
2050,344,4057.40323251911,om21,Southern,tun44,SB
2025,348,4751.83802853673,om21,Southern,tun44,SB
2026,348,4890.72606666292,om21,Southern,tun44,SB
2027,348,5558.2343478817,om21,Southern,tun44,SB
2028,348,6453.10305320042,om21,Southern,tun44,SB
2029,348,7615.68644272463,om21,Southern,tun44,SB
2030,348,8894.35230393278,om21,Southern,tun44,SB
2031,348,10147.4162693866,om21,Southern,tun44,SB
2032,348,11320.2139746894,om21,Southern,tun44,SB
2033,348,12421.5293968096,om21,Southern,tun44,SB
2034,348,13142.5526282474,om21,Southern,tun44,SB
2035,348,14172.6375201219,om21,Southern,tun44,SB
2036,348,14813.8090106572,om21,Southern,tun44,SB
2037,348,15223.7141987524,om21,Southern,tun44,SB
2038,348,15249.8754027029,om21,Southern,tun44,SB
2039,348,15157.4881710787,om21,Southern,tun44,SB
2040,348,15127.2052414367,om21,Southern,tun44,SB
2041,348,14844.3065396999,om21,Southern,tun44,SB
2042,348,14273.2974275838,om21,Southern,tun44,SB
2043,348,14236.9048861969,om21,Southern,tun44,SB
2044,348,14197.1536981704,om21,Southern,tun44,SB
2045,348,14339.8787042513,om21,Southern,tun44,SB
2046,348,13904.9195460557,om21,Southern,tun44,SB
2047,348,13934.8635397276,om21,Southern,tun44,SB
2048,348,13662.3273325386,om21,Southern,tun44,SB
2049,348,13946.5873490263,om21,Southern,tun44,SB
2050,348,13790.4348309759,om21,Southern,tun44,SB
2025,367,5690.72778865621,om21,Southern,tun44,SB
2026,367,5974.4078556301,om21,Southern,tun44,SB
2027,367,5941.56626763368,om21,Southern,tun44,SB
2028,367,6095.60709824709,om21,Southern,tun44,SB
2029,367,6280.72777500229,om21,Southern,tun44,SB
2030,367,6406.25103168293,om21,Southern,tun44,SB
2031,367,6159.42442782783,om21,Southern,tun44,SB
2032,367,5722.83075214569,om21,Southern,tun44,SB
2033,367,5500.57596348014,om21,Southern,tun44,SB
2034,367,4959.62026763042,om21,Southern,tun44,SB
2035,367,4444.31368655233,om21,Southern,tun44,SB
2036,367,4109.53519172687,om21,Southern,tun44,SB
2037,367,3974.77524514417,om21,Southern,tun44,SB
2038,367,3818.96194202689,om21,Southern,tun44,SB
2039,367,3736.01857258062,om21,Southern,tun44,SB
2040,367,4004.92300748855,om21,Southern,tun44,SB
2041,367,4222.31584678935,om21,Southern,tun44,SB
2042,367,4446.82153472128,om21,Southern,tun44,SB
2043,367,4701.51795307683,om21,Southern,tun44,SB
2044,367,5044.42574403204,om21,Southern,tun44,SB
2045,367,5339.35256204561,om21,Southern,tun44,SB
2046,367,5468.44407623995,om21,Southern,tun44,SB
2047,367,5668.10353312791,om21,Southern,tun44,SB
2048,367,5564.89157862304,om21,Southern,tun44,SB
2049,367,5337.41211676039,om21,Southern,tun44,SB
2050,367,5258.58398589481,om21,Southern,tun44,SB
2025,397,6297.93312558754,om21,Southern,tun44,SB
2026,397,7297.90927270752,om21,Southern,tun44,SB
2027,397,7961.10613870743,om21,Southern,tun44,SB
2028,397,8780.05039486209,om21,Southern,tun44,SB
2029,397,9624.58405661262,om21,Southern,tun44,SB
2030,397,10523.4559948611,om21,Southern,tun44,SB
2031,397,10695.4126920433,om21,Southern,tun44,SB
2032,397,10965.6808643874,om21,Southern,tun44,SB
2033,397,11195.196773709,om21,Southern,tun44,SB
2034,397,10783.6336357462,om21,Southern,tun44,SB
2035,397,10748.3272795725,om21,Southern,tun44,SB
2036,397,10593.4067699537,om21,Southern,tun44,SB
2037,397,10490.215425581,om21,Southern,tun44,SB
2038,397,10206.6978535575,om21,Southern,tun44,SB
2039,397,9955.18672027673,om21,Southern,tun44,SB
2040,397,10199.2127417564,om21,Southern,tun44,SB
2041,397,9939.31539911539,om21,Southern,tun44,SB
2042,397,10001.9111667104,om21,Southern,tun44,SB
2043,397,9820.65834105174,om21,Southern,tun44,SB
2044,397,10031.2319171701,om21,Southern,tun44,SB
2045,397,10167.7869798585,om21,Southern,tun44,SB
2046,397,9936.80835767736,om21,Southern,tun44,SB
2047,397,10082.1608404387,om21,Southern,tun44,SB
2048,397,9852.69297758252,om21,Southern,tun44,SB
2049,397,9916.78368074055,om21,Southern,tun44,SB
2050,397,9997.74350098319,om21,Southern,tun44,SB
2025,498,6651.19659827177,om21,Southern,tun44,SB
2026,498,7106.55873153564,om21,Southern,tun44,SB
2027,498,7235.08158339546,om21,Southern,tun44,SB
2028,498,7550.20121907412,om21,Southern,tun44,SB
2029,498,7840.42602830281,om21,Southern,tun44,SB
2030,498,8251.44565337559,om21,Southern,tun44,SB
2031,498,7999.47502474362,om21,Southern,tun44,SB
2032,498,7684.34796138503,om21,Southern,tun44,SB
2033,498,7414.35918727512,om21,Southern,tun44,SB
2034,498,6640.40475617971,om21,Southern,tun44,SB
2035,498,6309.72302546386,om21,Southern,tun44,SB
2036,498,5887.56065902655,om21,Southern,tun44,SB
2037,498,5545.72137096093,om21,Southern,tun44,SB
2038,498,5252.95275548357,om21,Southern,tun44,SB
2039,498,5095.99887861329,om21,Southern,tun44,SB
2040,498,5300.91993423411,om21,Southern,tun44,SB
2041,498,5473.4405868166,om21,Southern,tun44,SB
2042,498,5582.16931281277,om21,Southern,tun44,SB
2043,498,5797.56630151784,om21,Southern,tun44,SB
2044,498,6119.31252881629,om21,Southern,tun44,SB
2045,498,6362.25295728232,om21,Southern,tun44,SB
2046,498,6248.94591910946,om21,Southern,tun44,SB
2047,498,6185.1237535606,om21,Southern,tun44,SB
2048,498,5757.03662868714,om21,Southern,tun44,SB
2049,498,5564.91373977853,om21,Southern,tun44,SB
2050,498,5551.04505569092,om21,Southern,tun44,SB
2025,37,1174.4825631311,om21,Southern,tun44,C
2026,37,924.72705105279,om21,Southern,tun44,C
2027,37,755.229145095371,om21,Southern,tun44,C
2028,37,868.513516859675,om21,Southern,tun44,C
2029,37,975.201659812918,om21,Southern,tun44,C
2030,37,1095.67536583931,om21,Southern,tun44,C
2031,37,931.951472271668,om21,Southern,tun44,C
2032,37,1065.78412167533,om21,Southern,tun44,C
2033,37,915.929940344095,om21,Southern,tun44,C
2034,37,1007.65765667584,om21,Southern,tun44,C
2035,37,871.311587630268,om21,Southern,tun44,C
2036,37,745.126318476732,om21,Southern,tun44,C
2037,37,711.586026723745,om21,Southern,tun44,C
2038,37,745.26853504959,om21,Southern,tun44,C
2039,37,857.058800976796,om21,Southern,tun44,C
2040,37,951.592913074117,om21,Southern,tun44,C
2041,37,1003.64479313398,om21,Southern,tun44,C
2042,37,931.945234919298,om21,Southern,tun44,C
2043,37,844.460567440449,om21,Southern,tun44,C
2044,37,745.010786778074,om21,Southern,tun44,C
2045,37,699.711709301715,om21,Southern,tun44,C
2046,37,683.289146946056,om21,Southern,tun44,C
2047,37,785.782518986711,om21,Southern,tun44,C
2048,37,898.004264832886,om21,Southern,tun44,C
2049,37,1032.70490455789,om21,Southern,tun44,C
2050,37,922.754631213166,om21,Southern,tun44,C
2025,65,1174.4825631311,om21,Southern,tun44,C
2026,65,924.727051650785,om21,Southern,tun44,C
2027,65,739.781637019509,om21,Southern,tun44,C
2028,65,591.825313364318,om21,Southern,tun44,C
2029,65,540.635488399195,om21,Southern,tun44,C
2030,65,619.200896598047,om21,Southern,tun44,C
2031,65,712.081030977457,om21,Southern,tun44,C
2032,65,818.893185663285,om21,Southern,tun44,C
2033,65,902.114289009443,om21,Southern,tun44,C
2034,65,1037.43143247964,om21,Southern,tun44,C
2035,65,1148.08364438515,om21,Southern,tun44,C
2036,65,1256.45906976445,om21,Southern,tun44,C
2037,65,1198.74551492515,om21,Southern,tun44,C
2038,65,1277.65913799534,om21,Southern,tun44,C
2039,65,1146.14651559232,om21,Southern,tun44,C
2040,65,916.917213394223,om21,Southern,tun44,C
2041,65,733.533761646092,om21,Southern,tun44,C
2042,65,586.82701675944,om21,Southern,tun44,C
2043,65,469.461613396024,om21,Southern,tun44,C
2044,65,499.766178611005,om21,Southern,tun44,C
2045,65,574.731105485294,om21,Southern,tun44,C
2046,65,660.940771293716,om21,Southern,tun44,C
2047,65,760.081886725342,om21,Southern,tun44,C
2048,65,874.094170060498,om21,Southern,tun44,C
2049,65,850.676313940868,om21,Southern,tun44,C
2050,65,744.297495000729,om21,Southern,tun44,C
2025,110,1174.4825631311,om21,Southern,tun44,C
2026,110,924.727052131748,om21,Southern,tun44,C
2027,110,739.781641705392,om21,Southern,tun44,C
2028,110,591.825313363392,om21,Southern,tun44,C
2029,110,609.940574145821,om21,Southern,tun44,C
2030,110,674.500580597431,om21,Southern,tun44,C
2031,110,746.513960122173,om21,Southern,tun44,C
2032,110,858.491045441196,om21,Southern,tun44,C
2033,110,987.264708644093,om21,Southern,tun44,C
2034,110,1135.35442054369,om21,Southern,tun44,C
2035,110,1305.6575820701,om21,Southern,tun44,C
2036,110,1455.74256823702,om21,Southern,tun44,C
2037,110,1612.82086696932,om21,Southern,tun44,C
2038,110,1565.47551811272,om21,Southern,tun44,C
2039,110,1595.78838927605,om21,Southern,tun44,C
2040,110,1468.59425990656,om21,Southern,tun44,C
2041,110,1416.82210596544,om21,Southern,tun44,C
2042,110,1332.9786767936,om21,Southern,tun44,C
2043,110,1265.53790336752,om21,Southern,tun44,C
2044,110,1081.90815975249,om21,Southern,tun44,C
2045,110,963.337749213703,om21,Southern,tun44,C
2046,110,1107.83840372501,om21,Southern,tun44,C
2047,110,1274.01417325578,om21,Southern,tun44,C
2048,110,1396.75517424071,om21,Southern,tun44,C
2049,110,1349.66121839502,om21,Southern,tun44,C
2050,110,1370.29045037553,om21,Southern,tun44,C
2025,151,1174.4825631311,om21,Southern,tun44,C
2026,151,924.727052131749,om21,Southern,tun44,C
2027,151,739.7816417054,om21,Southern,tun44,C
2028,151,746.437003029575,om21,Southern,tun44,C
2029,151,780.894077140177,om21,Southern,tun44,C
2030,151,898.028188704871,om21,Southern,tun44,C
2031,151,1026.72449399558,om21,Southern,tun44,C
2032,151,1071.95222648384,om21,Southern,tun44,C
2033,151,1232.74506045697,om21,Southern,tun44,C
2034,151,1410.76895906783,om21,Southern,tun44,C
2035,151,1444.06698084396,om21,Southern,tun44,C
2036,151,1398.88867891046,om21,Southern,tun44,C
2037,151,1214.97652794397,om21,Southern,tun44,C
2038,151,971.98121936927,om21,Southern,tun44,C
2039,151,777.584977884146,om21,Southern,tun44,C
2040,151,757.691977784124,om21,Southern,tun44,C
2041,151,837.236456543519,om21,Southern,tun44,C
2042,151,859.312932913574,om21,Southern,tun44,C
2043,151,873.568685575468,om21,Southern,tun44,C
2044,151,930.832478798287,om21,Southern,tun44,C
2045,151,1024.95088358181,om21,Southern,tun44,C
2046,151,1095.79753066975,om21,Southern,tun44,C
2047,151,1123.75533576063,om21,Southern,tun44,C
2048,151,989.184937147151,om21,Southern,tun44,C
2049,151,1100.79273864372,om21,Southern,tun44,C
2050,151,886.028286611947,om21,Southern,tun44,C
2025,158,1174.4825631311,om21,Southern,tun44,C
2026,158,924.727044918619,om21,Southern,tun44,C
2027,158,909.347488084396,om21,Southern,tun44,C
2028,158,1045.74961129705,om21,Southern,tun44,C
2029,158,1202.61205299161,om21,Southern,tun44,C
2030,158,1383.00386093567,om21,Southern,tun44,C
2031,158,1552.73092135028,om21,Southern,tun44,C
2032,158,1481.0069187321,om21,Southern,tun44,C
2033,158,1552.06363498867,om21,Southern,tun44,C
2034,158,1552.55531149618,om21,Southern,tun44,C
2035,158,1563.88441049949,om21,Southern,tun44,C
2036,158,1599.02293777625,om21,Southern,tun44,C
2037,158,1624.55571004277,om21,Southern,tun44,C
2038,158,1511.30632154269,om21,Southern,tun44,C
2039,158,1418.18023050722,om21,Southern,tun44,C
2040,158,1283.13978644752,om21,Southern,tun44,C
2041,158,1134.60556514597,om21,Southern,tun44,C
2042,158,1069.77627655119,om21,Southern,tun44,C
2043,158,928.594402975212,om21,Southern,tun44,C
2044,158,1067.8835634215,om21,Southern,tun44,C
2045,158,1189.47513119827,om21,Southern,tun44,C
2046,158,1141.63063143915,om21,Southern,tun44,C
2047,158,1028.25050061805,om21,Southern,tun44,C
2048,158,970.394607510365,om21,Southern,tun44,C
2049,158,1035.7177033389,om21,Southern,tun44,C
2050,158,1191.07535883969,om21,Southern,tun44,C
2025,165,1174.4825631311,om21,Southern,tun44,C
2026,165,924.727052131742,om21,Southern,tun44,C
2027,165,739.781641705378,om21,Southern,tun44,C
2028,165,682.675894396922,om21,Southern,tun44,C
2029,165,679.162933042786,om21,Southern,tun44,C
2030,165,776.437127378123,om21,Southern,tun44,C
2031,165,892.902696290849,om21,Southern,tun44,C
2032,165,1026.83810087596,om21,Southern,tun44,C
2033,165,1180.86381606258,om21,Southern,tun44,C
2034,165,1357.99338852053,om21,Southern,tun44,C
2035,165,1320.06618024108,om21,Southern,tun44,C
2036,165,1306.43193754558,om21,Southern,tun44,C
2037,165,1045.14555003511,om21,Southern,tun44,C
2038,165,842.178494948572,om21,Southern,tun44,C
2039,165,780.155801066364,om21,Southern,tun44,C
2040,165,742.508078387489,om21,Southern,tun44,C
2041,165,787.315740481483,om21,Southern,tun44,C
2042,165,905.413100276777,om21,Southern,tun44,C
2043,165,1041.22506678899,om21,Southern,tun44,C
2044,165,1197.4088268165,om21,Southern,tun44,C
2045,165,1240.35714532936,om21,Southern,tun44,C
2046,165,1119.0831840487,om21,Southern,tun44,C
2047,165,1016.92935663049,om21,Southern,tun44,C
2048,165,813.543485304416,om21,Southern,tun44,C
2049,165,716.133368712575,om21,Southern,tun44,C
2050,165,723.748984019215,om21,Southern,tun44,C
2025,177,1174.4825631311,om21,Southern,tun44,C
2026,177,924.727047283328,om21,Southern,tun44,C
2027,177,739.78164170539,om21,Southern,tun44,C
2028,177,850.748887960731,om21,Southern,tun44,C
2029,177,978.361221154891,om21,Southern,tun44,C
2030,177,1125.11540416848,om21,Southern,tun44,C
2031,177,1293.88271497783,om21,Southern,tun44,C
2032,177,1487.96512222409,om21,Southern,tun44,C
2033,177,1510.41974469359,om21,Southern,tun44,C
2034,177,1552.20265008091,om21,Southern,tun44,C
2035,177,1432.18751528328,om21,Southern,tun44,C
2036,177,1386.04934186196,om21,Southern,tun44,C
2037,177,1387.44297884609,om21,Southern,tun44,C
2038,177,1363.78641261379,om21,Southern,tun44,C
2039,177,1309.6851285002,om21,Southern,tun44,C
2040,177,1097.79179108627,om21,Southern,tun44,C
2041,177,878.233432869019,om21,Southern,tun44,C
2042,177,716.934685696639,om21,Southern,tun44,C
2043,177,577.155410698636,om21,Southern,tun44,C
2044,177,565.270598480602,om21,Southern,tun44,C
2045,177,593.474330890443,om21,Southern,tun44,C
2046,177,682.495480523866,om21,Southern,tun44,C
2047,177,784.86980257607,om21,Southern,tun44,C
2048,177,902.600272989824,om21,Southern,tun44,C
2049,177,963.307154446053,om21,Southern,tun44,C
2050,177,1102.5285458596,om21,Southern,tun44,C
2025,186,1174.4825631311,om21,Southern,tun44,C
2026,186,924.727052131749,om21,Southern,tun44,C
2027,186,739.781641675109,om21,Southern,tun44,C
2028,186,619.432035756071,om21,Southern,tun44,C
2029,186,712.346840705758,om21,Southern,tun44,C
2030,186,819.198863815291,om21,Southern,tun44,C
2031,186,942.078683595593,om21,Southern,tun44,C
2032,186,1083.39050066733,om21,Southern,tun44,C
2033,186,1245.89907211146,om21,Southern,tun44,C
2034,186,1432.78393882178,om21,Southern,tun44,C
2035,186,1616.59458715311,om21,Southern,tun44,C
2036,186,1554.41232137184,om21,Southern,tun44,C
2037,186,1498.99939008491,om21,Southern,tun44,C
2038,186,1451.57802637167,om21,Southern,tun44,C
2039,186,1418.71654488937,om21,Southern,tun44,C
2040,186,1367.39502145907,om21,Southern,tun44,C
2041,186,1328.98306733263,om21,Southern,tun44,C
2042,186,1346.63947432353,om21,Southern,tun44,C
2043,186,1337.93932375687,om21,Southern,tun44,C
2044,186,1399.24233718037,om21,Southern,tun44,C
2045,186,1370.45652538337,om21,Southern,tun44,C
2046,186,1344.91737091863,om21,Southern,tun44,C
2047,186,1264.12162576761,om21,Southern,tun44,C
2048,186,1325.41100105584,om21,Southern,tun44,C
2049,186,1202.39096378748,om21,Southern,tun44,C
2050,186,1096.68469222153,om21,Southern,tun44,C
2025,246,1174.4825631311,om21,Southern,tun44,C
2026,246,924.727052131749,om21,Southern,tun44,C
2027,246,739.781641689095,om21,Southern,tun44,C
2028,246,850.748887959299,om21,Southern,tun44,C
