mp,statistic,metric,raw_value,preferred_direction,include,weight,years,summary,om_code,om_label,component,n_iter
PR+20 (MP32),SB0red,P(Kobe red),0.2996,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_2,Recruitment crash (om11_2),CJM,500
HS-20 (MP43),SB0red,P(Kobe red),0.4218,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_2,Recruitment crash (om11_2),CJM,500
PR-20 (MP44),SB0red,P(Kobe red),0.2702,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_2,Recruitment crash (om11_2),CJM,500
HSsym (MP45),SB0red,P(Kobe red),0.4064,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_2,Recruitment crash (om11_2),CJM,500
PRsym (MP46),SB0red,P(Kobe red),0.2992,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_2,Recruitment crash (om11_2),CJM,500
HS-30 (MP47),SB0red,P(Kobe red),0.3948,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_2,Recruitment crash (om11_2),CJM,500
PR-30 (MP48),SB0red,P(Kobe red),0.2264,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om11_2,Recruitment crash (om11_2),CJM,500
HS+20 (MP29),SBMSY,SB / SB[MSY],1.12610664711449,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HS-20 (MP43),SBMSY,SB / SB[MSY],1.1063615279469,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HSsym (MP45),SBMSY,SB / SB[MSY],1.12201056764393,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HS-30 (MP47),SBMSY,SB / SB[MSY],1.13660986908918,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PR+20 (MP32),SBMSY,SB / SB[MSY],1.20066469306168,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PR-20 (MP44),SBMSY,SB / SB[MSY],1.2447817849895,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PRsym (MP46),SBMSY,SB / SB[MSY],1.18958865999037,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PR-30 (MP48),SBMSY,SB / SB[MSY],1.26636211493382,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HS+20 (MP29),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.1006,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_2,Recruitment crash (om11_2),CJM,500
PR+20 (MP32),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.0708,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_2,Recruitment crash (om11_2),CJM,500
HS-20 (MP43),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.0962,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_2,Recruitment crash (om11_2),CJM,500
PR-20 (MP44),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.0502,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_2,Recruitment crash (om11_2),CJM,500
HSsym (MP45),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.1026,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_2,Recruitment crash (om11_2),CJM,500
PRsym (MP46),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.0658,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_2,Recruitment crash (om11_2),CJM,500
HS-30 (MP47),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.0604,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_2,Recruitment crash (om11_2),CJM,500
PR-30 (MP48),SSBbelow8dB0,SSB <8% dynamic B0 (%),0.0274,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om11_2,Recruitment crash (om11_2),CJM,500
HS+20 (MP29),VB2025,VB / VB[2025],2.84130129029797,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HS-20 (MP43),VB2025,VB / VB[2025],2.64372282066586,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HSsym (MP45),VB2025,VB / VB[2025],2.7831083112962,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HS-30 (MP47),VB2025,VB / VB[2025],2.73609662302488,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PR+20 (MP32),VB2025,VB / VB[2025],3.22880645327338,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PR-20 (MP44),VB2025,VB / VB[2025],3.40281934851777,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PRsym (MP46),VB2025,VB / VB[2025],3.31485259837117,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PR-30 (MP48),VB2025,VB / VB[2025],3.49230423140179,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HS+20 (MP29),VBMSY,VB / VB[MSY],0.488080172007629,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HS-20 (MP43),VBMSY,VB / VB[MSY],0.47198317307066,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HSsym (MP45),VBMSY,VB / VB[MSY],0.479548540771799,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HS-30 (MP47),VBMSY,VB / VB[MSY],0.490206219923842,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PR+20 (MP32),VBMSY,VB / VB[MSY],0.567603448474237,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PR-20 (MP44),VBMSY,VB / VB[MSY],0.576042714684774,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PRsym (MP46),VBMSY,VB / VB[MSY],0.571927549982426,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
PR-30 (MP48),VBMSY,VB / VB[MSY],0.579896404969522,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om11_2,Recruitment crash (om11_2),CJM,500
HS+20 (MP29),C,Catch,1040.94971680626,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS-20 (MP43),C,Catch,1029.29291992736,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HSsym (MP45),C,Catch,1037.77439755519,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS-30 (MP47),C,Catch,1034.27354180647,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR+20 (MP32),C,Catch,998.674813264253,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR-20 (MP44),C,Catch,1000.00239006079,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PRsym (MP46),C,Catch,1005.42677959314,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR-30 (MP48),C,Catch,1006.9184070192,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS+20 (MP29),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21,Two stocks (om21),Southern,500
HS-20 (MP43),CatchDrop20,Advice reductions >19% (%),0.002,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21,Two stocks (om21),Southern,500
HSsym (MP45),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21,Two stocks (om21),Southern,500
HS-30 (MP47),CatchDrop20,Advice reductions >19% (%),0.00158333333333333,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21,Two stocks (om21),Southern,500
PR+20 (MP32),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21,Two stocks (om21),Southern,500
PR-20 (MP44),CatchDrop20,Advice reductions >19% (%),0.1165,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21,Two stocks (om21),Southern,500
PRsym (MP46),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21,Two stocks (om21),Southern,500
PR-30 (MP48),CatchDrop20,Advice reductions >19% (%),0.082,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21,Two stocks (om21),Southern,500
HS+20 (MP29),Creduction,Mean catch reduction,2.64319106255302,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21,Two stocks (om21),Southern,500
PR+20 (MP32),Creduction,Mean catch reduction,4.78152219364295,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21,Two stocks (om21),Southern,500
HS-20 (MP43),Creduction,Mean catch reduction,2.70474532256171,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21,Two stocks (om21),Southern,500
PR-20 (MP44),Creduction,Mean catch reduction,4.64666799353333,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21,Two stocks (om21),Southern,500
HSsym (MP45),Creduction,Mean catch reduction,2.6307738695173,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21,Two stocks (om21),Southern,500
PRsym (MP46),Creduction,Mean catch reduction,4.53515312230974,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21,Two stocks (om21),Southern,500
HS-30 (MP47),Creduction,Mean catch reduction,2.65583134749689,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21,Two stocks (om21),Southern,500
PR-30 (MP48),Creduction,Mean catch reduction,4.64603990808312,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21,Two stocks (om21),Southern,500
HS+20 (MP29),FMSY,F / F[MSY],0.870725372227453,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS-20 (MP43),FMSY,F / F[MSY],0.977576659958326,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HSsym (MP45),FMSY,F / F[MSY],0.902145507985262,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS-30 (MP47),FMSY,F / F[MSY],0.940304610497707,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR+20 (MP32),FMSY,F / F[MSY],0.645732041116512,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR-20 (MP44),FMSY,F / F[MSY],0.640935538482114,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PRsym (MP46),FMSY,F / F[MSY],0.647611303395927,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR-30 (MP48),FMSY,F / F[MSY],0.664095646838085,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS+20 (MP29),IACC,IACC,4.8746102985855,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS-20 (MP43),IACC,IACC,4.86750475966119,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HSsym (MP45),IACC,IACC,4.87486328550863,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS-30 (MP47),IACC,IACC,4.90298886210743,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR+20 (MP32),IACC,IACC,9.75372228883398,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR-20 (MP44),IACC,IACC,9.48983740551957,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PRsym (MP46),IACC,IACC,9.2349988771029,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR-30 (MP48),IACC,IACC,10.3760496558158,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS+20 (MP29),SB0red,P(Kobe red),0.1438,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21,Two stocks (om21),Southern,500
PR+20 (MP32),SB0red,P(Kobe red),0.0062,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21,Two stocks (om21),Southern,500
HS-20 (MP43),SB0red,P(Kobe red),0.2916,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21,Two stocks (om21),Southern,500
PR-20 (MP44),SB0red,P(Kobe red),0.0086,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21,Two stocks (om21),Southern,500
HSsym (MP45),SB0red,P(Kobe red),0.1836,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21,Two stocks (om21),Southern,500
PRsym (MP46),SB0red,P(Kobe red),0.0096,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21,Two stocks (om21),Southern,500
HS-30 (MP47),SB0red,P(Kobe red),0.2304,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21,Two stocks (om21),Southern,500
PR-30 (MP48),SB0red,P(Kobe red),0.0106,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21,Two stocks (om21),Southern,500
HS+20 (MP29),SBMSY,SB / SB[MSY],1.10149922865349,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS-20 (MP43),SBMSY,SB / SB[MSY],1.01853748631003,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HSsym (MP45),SBMSY,SB / SB[MSY],1.07324685267789,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS-30 (MP47),SBMSY,SB / SB[MSY],1.04539507657613,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR+20 (MP32),SBMSY,SB / SB[MSY],1.31550732356999,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR-20 (MP44),SBMSY,SB / SB[MSY],1.31121024575334,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PRsym (MP46),SBMSY,SB / SB[MSY],1.30964787500057,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
PR-30 (MP48),SBMSY,SB / SB[MSY],1.2994719626902,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21,Two stocks (om21),Southern,500
HS+20 (MP29),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21,Two stocks (om21),Southern,500
PR+20 (MP32),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21,Two stocks (om21),Southern,500
