mp,advice_stock,iter,year,advice,application_year,previous_advice,previous_year,exclusion,reduction,flag
tun32,CJM,443,2044,1105.575377727,2045,1300.67691497295,2043,none,0.15,0
tun32,CJM,443,2045,939.739071067953,2046,1105.575377727,2044,none,0.15,0
tun32,CJM,443,2046,798.77821040776,2047,939.739071067953,2045,none,0.15,0
tun32,CJM,443,2047,678.961478846596,2048,798.77821040776,2046,none,0.15,0
tun32,CJM,443,2048,577.117257019606,2049,678.961478846596,2047,none,0.15,0
tun32,CJM,443,2049,490.549668466665,2050,577.117257019606,2048,none,0.15,0
tun32,CJM,444,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,444,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,444,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,444,2028,722.97865625,2029,850.563125,2027,none,0.15,0
tun32,CJM,444,2029,833.82383897538,2030,722.97865625,2028,none,-0.153317365273713,0
tun32,CJM,444,2030,708.750263129073,2031,833.82383897538,2029,none,0.15,0
tun32,CJM,444,2031,814.720515748674,2032,708.750263129073,2030,none,-0.149517055770465,0
tun32,CJM,444,2032,977.664618898409,2033,814.720515748674,2031,none,-0.2,0
tun32,CJM,444,2033,1173.19754267809,2034,977.664618898409,2032,none,-0.2,0
tun32,CJM,444,2034,1407.83705121371,2035,1173.19754267809,2033,none,-0.2,0
tun32,CJM,444,2035,1689.40446145645,2036,1407.83705121371,2034,none,-0.2,0
tun32,CJM,444,2036,1989.95814659527,2037,1689.40446145645,2035,none,-0.177905109164745,0
tun32,CJM,444,2037,1940.26841705328,2038,1989.95814659527,2036,none,0.0249702385082865,0
tun32,CJM,444,2038,1895.76698241354,2039,1940.26841705328,2037,none,0.0229357104659367,0
tun32,CJM,444,2039,1875.19395667711,2040,1895.76698241354,2038,none,0.0108520856873675,0
tun32,CJM,444,2040,2121.17387062398,2041,1875.19395667711,2039,none,-0.131175718154913,0
tun32,CJM,444,2041,2295.11886116133,2042,2121.17387062398,2040,none,-0.0820041171288704,0
tun32,CJM,444,2042,2462.91004404559,2043,2295.11886116133,2041,none,-0.0731078401749343,0
tun32,CJM,444,2043,2301.16696822092,2044,2462.91004404559,2042,none,0.0656715320219291,0
tun32,CJM,444,2044,2255.68713999137,2045,2301.16696822092,2043,none,0.019763810648085,0
tun32,CJM,444,2045,2213.91222569548,2046,2255.68713999137,2044,none,0.0185198175559256,0
tun32,CJM,444,2046,2125.95538945679,2047,2213.91222569548,2045,none,0.0397291433769748,0
tun32,CJM,444,2047,2084.10776576052,2048,2125.95538945679,2046,none,0.0196841494905345,0
tun32,CJM,444,2048,2076.79772535192,2049,2084.10776576052,2047,none,0.00350751555591078,0
tun32,CJM,444,2049,1896.16182430068,2050,2076.79772535192,2048,none,0.0869780907626094,0
tun32,CJM,445,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,445,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,445,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,445,2028,1020.67575,2029,850.563125,2027,none,-0.2,0
tun32,CJM,445,2029,1224.8109,2030,1020.67575,2028,none,-0.2,0
tun32,CJM,445,2030,1469.77308,2031,1224.8109,2029,none,-0.2,0
tun32,CJM,445,2031,1763.727696,2032,1469.77308,2030,none,-0.2,0
tun32,CJM,445,2032,2003.75927074672,2033,1763.727696,2031,none,-0.136093329651224,0
tun32,CJM,445,2033,2073.5046174712,2034,2003.75927074672,2032,none,-0.034807248426846,0
tun32,CJM,445,2034,2203.99693330986,2035,2073.5046174712,2033,none,-0.0629332169020258,0
tun32,CJM,445,2035,2252.15742289594,2036,2203.99693330986,2034,none,-0.0218514322130892,0
tun32,CJM,445,2036,2702.58890747513,2037,2252.15742289594,2035,none,-0.2,0
tun32,CJM,445,2037,3214.55933401369,2038,2702.58890747513,2036,none,-0.189437033920511,0
tun32,CJM,445,2038,3841.89564000031,2039,3214.55933401369,2037,none,-0.195154682431487,0
tun32,CJM,445,2039,3847.18135126674,2040,3841.89564000031,2038,none,-0.00137580813268379,0
tun32,CJM,445,2040,4020.78751591027,2041,3847.18135126674,2039,none,-0.0451255474573256,0
tun32,CJM,445,2041,3805.89028575221,2042,4020.78751591027,2040,none,0.0534465522755703,0
tun32,CJM,445,2042,4146.18883022625,2043,3805.89028575221,2041,none,-0.0894136506635497,0
tun32,CJM,445,2043,4433.60415145045,2044,4146.18883022625,2042,none,-0.0693203645547704,0
tun32,CJM,445,2044,4648.47059605404,2045,4433.60415145045,2043,none,-0.0484631548653907,0
tun32,CJM,445,2045,4756.47961305243,2046,4648.47059605404,2044,none,-0.0232353878047717,0
tun32,CJM,445,2046,4507.43846782564,2047,4756.47961305243,2045,none,0.0523582913176767,0
tun32,CJM,445,2047,4327.94546065564,2048,4507.43846782564,2046,none,0.039821510254934,0
tun32,CJM,445,2048,3828.94226014203,2049,4327.94546065564,2047,none,0.115297941032283,0
tun32,CJM,445,2049,3254.60092112072,2050,3828.94226014203,2048,none,0.15,0
tun32,CJM,446,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,446,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,446,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,446,2028,1020.67575,2029,850.563125,2027,none,-0.2,0
tun32,CJM,446,2029,1224.8109,2030,1020.67575,2028,none,-0.2,0
tun32,CJM,446,2030,1469.77308,2031,1224.8109,2029,none,-0.2,0
tun32,CJM,446,2031,1763.727696,2032,1469.77308,2030,none,-0.2,0
tun32,CJM,446,2032,1892.4054057833,2033,1763.727696,2031,none,-0.0729578097997417,0
tun32,CJM,446,2033,2051.38067319701,2034,1892.4054057833,2032,none,-0.0840069822924117,0
tun32,CJM,446,2034,2157.30768463996,2035,2051.38067319701,2033,none,-0.0516369354683772,0
tun32,CJM,446,2035,2084.42890693813,2036,2157.30768463996,2034,none,0.0337822825277677,0
tun32,CJM,446,2036,1771.76457089741,2037,2084.42890693813,2035,none,0.15,0
tun32,CJM,446,2037,1591.13522676132,2038,1771.76457089741,2036,none,0.101948840778882,0
tun32,CJM,446,2038,1607.28937063351,2039,1591.13522676132,2037,none,-0.0101525901761768,0
tun32,CJM,446,2039,1673.02134146053,2040,1607.28937063351,2038,none,-0.0408961647031327,0
tun32,CJM,446,2040,1669.21395287365,2041,1673.02134146053,2039,none,0.00227575613802711,0
tun32,CJM,446,2041,1504.86965180641,2042,1669.21395287365,2040,none,0.0984561031162676,0
tun32,CJM,446,2042,1279.13920403545,2043,1504.86965180641,2041,none,0.15,0
tun32,CJM,446,2043,1087.26832343013,2044,1279.13920403545,2042,none,0.15,0
tun32,CJM,446,2044,924.178074915612,2045,1087.26832343013,2043,none,0.15,0
tun32,CJM,446,2045,785.55136367827,2046,924.178074915612,2044,none,0.15,0
tun32,CJM,446,2046,667.71865912653,2047,785.55136367827,2045,none,0.15,0
tun32,CJM,446,2047,576.310098498445,2048,667.71865912653,2046,none,0.136896819309587,0
tun32,CJM,446,2048,612.378141539353,2049,576.310098498445,2047,none,-0.0625844369808575,0
tun32,CJM,446,2049,541.780976775972,2050,612.378141539353,2048,none,0.115283613137985,0
tun32,CJM,447,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,447,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,447,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,447,2028,722.97865625,2029,850.563125,2027,none,0.15,0
tun32,CJM,447,2029,744.770651765224,2030,722.97865625,2028,none,-0.0301419624588311,0
tun32,CJM,447,2030,893.724782118268,2031,744.770651765224,2029,none,-0.2,0
tun32,CJM,447,2031,1072.46973854192,2032,893.724782118268,2030,none,-0.2,0
tun32,CJM,447,2032,1286.96368625031,2033,1072.46973854192,2031,none,-0.2,0
tun32,CJM,447,2033,1544.35642350037,2034,1286.96368625031,2032,none,-0.2,0
tun32,CJM,447,2034,1647.62774753896,2035,1544.35642350037,2033,none,-0.0668701359784025,0
tun32,CJM,447,2035,1570.9165834839,2036,1647.62774753896,2034,none,0.0465585531499062,0
tun32,CJM,447,2036,1335.27909596132,2037,1570.9165834839,2035,none,0.15,0
tun32,CJM,447,2037,1134.98723156712,2038,1335.27909596132,2036,none,0.15,0
tun32,CJM,447,2038,964.739146832052,2039,1134.98723156712,2037,none,0.15,0
tun32,CJM,447,2039,820.028274807245,2040,964.739146832052,2038,none,0.15,0
tun32,CJM,447,2040,697.024033586158,2041,820.028274807245,2039,none,0.15,0
tun32,CJM,447,2041,592.470428548234,2042,697.024033586158,2040,none,0.15,0
tun32,CJM,447,2042,710.964514257881,2043,592.470428548234,2041,none,-0.2,0
tun32,CJM,447,2043,853.157417109457,2044,710.964514257881,2042,none,-0.2,0
tun32,CJM,447,2044,1023.78890053135,2045,853.157417109457,2043,none,-0.2,0
tun32,CJM,447,2045,1228.54668063762,2046,1023.78890053135,2044,none,-0.2,0
tun32,CJM,447,2046,1474.25601676514,2047,1228.54668063762,2045,none,-0.2,0
tun32,CJM,447,2047,1769.10722011817,2048,1474.25601676514,2046,none,-0.2,0
tun32,CJM,447,2048,2122.9286641418,2049,1769.10722011817,2047,none,-0.2,0
tun32,CJM,447,2049,2333.43573564753,2050,2122.9286641418,2048,none,-0.0991588059746815,0
tun32,CJM,448,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,448,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,448,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,448,2028,1020.67575,2029,850.563125,2027,none,-0.2,0
tun32,CJM,448,2029,1224.8109,2030,1020.67575,2028,none,-0.2,0
tun32,CJM,448,2030,1469.77308,2031,1224.8109,2029,none,-0.2,0
tun32,CJM,448,2031,1526.76723741809,2032,1469.77308,2030,none,-0.0387775216416999,0
tun32,CJM,448,2032,1341.06833075414,2033,1526.76723741809,2031,none,0.121628826000997,0
tun32,CJM,448,2033,1139.90808114102,2034,1341.06833075414,2032,none,0.15,0
tun32,CJM,448,2034,968.921868969866,2035,1139.90808114102,2033,none,0.15,0
tun32,CJM,448,2035,823.583588624386,2036,968.921868969866,2034,none,0.15,0
tun32,CJM,448,2036,700.046050330728,2037,823.583588624386,2035,none,0.15,0
tun32,CJM,448,2037,595.039142781119,2038,700.046050330728,2036,none,0.15,0
tun32,CJM,448,2038,505.783271363951,2039,595.039142781119,2037,none,0.15,0
tun32,CJM,448,2039,429.915780659358,2040,505.783271363951,2038,none,0.15,0
tun32,CJM,448,2040,365.428413560455,2041,429.915780659358,2039,none,0.15,0
tun32,CJM,448,2041,310.614151526387,2042,365.428413560455,2040,none,0.15,0
tun32,CJM,448,2042,270,2043,310.614151526387,2041,none,0.130754350137638,0
tun32,CJM,448,2043,270,2044,270,2042,none,0,0
tun32,CJM,448,2044,270,2045,270,2043,none,0,0
tun32,CJM,448,2045,270,2046,270,2044,none,0,0
tun32,CJM,448,2046,270,2047,270,2045,none,0,0
tun32,CJM,448,2047,270,2048,270,2046,none,0,0
tun32,CJM,448,2048,270,2049,270,2047,none,0,0
tun32,CJM,448,2049,270,2050,270,2048,none,0,0
tun32,CJM,449,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,449,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,449,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,449,2028,771.455649789442,2029,850.563125,2027,none,0.0930060014188341,0
tun32,CJM,449,2029,925.746779747331,2030,771.455649789442,2028,none,-0.2,0
tun32,CJM,449,2030,941.67606338643,2031,925.746779747331,2029,none,-0.0172069554953755,0
tun32,CJM,449,2031,935.263467155112,2032,941.67606338643,2030,none,0.00680976875238504,0
tun32,CJM,449,2032,1122.31616058613,2033,935.263467155112,2031,none,-0.2,0
tun32,CJM,449,2033,1346.77939270336,2034,1122.31616058613,2032,none,-0.2,0
tun32,CJM,449,2034,1563.5191263947,2035,1346.77939270336,2033,none,-0.160931875603084,0
tun32,CJM,449,2035,1328.99125743549,2036,1563.5191263947,2034,none,0.15,0
tun32,CJM,449,2036,1129.64256882017,2037,1328.99125743549,2035,none,0.15,0
tun32,CJM,449,2037,960.196183497142,2038,1129.64256882017,2036,none,0.15,0
tun32,CJM,449,2038,816.166755972571,2039,960.196183497142,2037,none,0.15,0
tun32,CJM,449,2039,756.372178534101,2040,816.166755972571,2038,none,0.0732626966252957,0
tun32,CJM,449,2040,902.763177958677,2041,756.372178534101,2039,none,-0.193543606678251,0
tun32,CJM,449,2041,983.002548897958,2042,902.763177958677,2040,none,-0.0888819713722908,0
tun32,CJM,449,2042,1081.87152555224,2043,983.002548897958,2041,none,-0.100578555737339,0
tun32,CJM,449,2043,989.239397534288,2044,1081.87152555224,2042,none,0.0856221148538554,0
tun32,CJM,449,2044,1187.08727704115,2045,989.239397534288,2043,none,-0.2,0
tun32,CJM,449,2045,1424.50473244938,2046,1187.08727704115,2044,none,-0.2,0
tun32,CJM,449,2046,1709.40567893925,2047,1424.50473244938,2045,none,-0.2,0
tun32,CJM,449,2047,1992.68266272328,2048,1709.40567893925,2046,none,-0.165716650689856,0
tun32,CJM,449,2048,2063.4784290395,2049,1992.68266272328,2047,none,-0.0355278678540134,0
tun32,CJM,449,2049,1753.95666468357,2050,2063.4784290395,2048,none,0.15,0
tun32,CJM,450,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,450,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,450,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,450,2028,722.97865625,2029,850.563125,2027,none,0.15,0
tun32,CJM,450,2029,867.5743875,2030,722.97865625,2028,none,-0.2,0
tun32,CJM,450,2030,954.206957830931,2031,867.5743875,2029,none,-0.0998560718010262,0
tun32,CJM,450,2031,1145.04834939712,2032,954.206957830931,2030,none,-0.2,0
tun32,CJM,450,2032,1374.05801927654,2033,1145.04834939712,2031,none,-0.2,0
tun32,CJM,450,2033,1648.86962313185,2034,1374.05801927654,2032,none,-0.2,0
tun32,CJM,450,2034,1978.64354775822,2035,1648.86962313185,2033,none,-0.2,0
tun32,CJM,450,2035,2283.00665591665,2036,1978.64354775822,2034,none,-0.153824122845813,0
tun32,CJM,450,2036,2416.47372579404,2037,2283.00665591665,2035,none,-0.0584610953855473,0
tun32,CJM,450,2037,2316.32583797183,2038,2416.47372579404,2036,none,0.0414438140804961,0
tun32,CJM,450,2038,2278.81504234697,2039,2316.32583797183,2037,none,0.016194092821456,0
tun32,CJM,450,2039,2021.68636672362,2040,2278.81504234697,2038,none,0.11283437700961,0
tun32,CJM,450,2040,2225.55593023666,2041,2021.68636672362,2039,none,-0.100841340609837,0
tun32,CJM,450,2041,2388.06932956801,2042,2225.55593023666,2040,none,-0.0730214851594682,0
tun32,CJM,450,2042,2275.4627759924,2043,2388.06932956801,2041,none,0.0471538041971229,0
tun32,CJM,450,2043,2289.10698351045,2044,2275.4627759924,2042,none,-0.00599623411202499,0
tun32,CJM,450,2044,2259.0374769721,2045,2289.10698351045,2043,none,0.0131359114077927,0
tun32,CJM,450,2045,2483.71346597223,2046,2259.0374769721,2044,none,-0.0994565124706466,0
tun32,CJM,450,2046,2463.45763288325,2047,2483.71346597223,2045,none,0.00815546292537106,0
tun32,CJM,450,2047,2301.28449563498,2048,2463.45763288325,2046,none,0.0658315105904452,0
tun32,CJM,450,2048,2055.10452731715,2049,2301.28449563498,2047,none,0.106975025810492,0
tun32,CJM,450,2049,1906.05431040648,2050,2055.10452731715,2048,none,0.0725268301098275,0
tun32,CJM,451,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,451,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,451,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,451,2028,722.97865625,2029,850.563125,2027,none,0.15,0
tun32,CJM,451,2029,867.5743875,2030,722.97865625,2028,none,-0.2,0
tun32,CJM,451,2030,1041.089265,2031,867.5743875,2029,none,-0.2,0
tun32,CJM,451,2031,1249.307118,2032,1041.089265,2030,none,-0.2,0
tun32,CJM,451,2032,1499.1685416,2033,1249.307118,2031,none,-0.2,0
tun32,CJM,451,2033,1799.00224992,2034,1499.1685416,2032,none,-0.2,0
tun32,CJM,451,2034,2031.32765874676,2035,1799.00224992,2033,none,-0.129141255291422,0
tun32,CJM,451,2035,2104.60394415073,2036,2031.32765874676,2034,none,-0.036073099821414,0
tun32,CJM,451,2036,2261.75811437818,2037,2104.60394415073,2035,none,-0.0746716125208382,0
tun32,CJM,451,2037,2571.648726637,2038,2261.75811437818,2036,none,-0.137013153744788,0
tun32,CJM,451,2038,3085.9784719644,2039,2571.648726637,2037,none,-0.2,0
tun32,CJM,451,2039,3097.85216773646,2040,3085.9784719644,2038,none,-0.003847627545017,0
tun32,CJM,451,2040,2974.33769641312,2041,3097.85216773646,2039,none,0.0398710024350824,0
tun32,CJM,451,2041,2903.2565655767,2042,2974.33769641312,2040,none,0.0238981373642071,0
tun32,CJM,451,2042,2849.72502037197,2043,2903.2565655767,2041,none,0.0184384479964446,0
tun32,CJM,451,2043,2422.26626731618,2044,2849.72502037197,2042,none,0.15,0
tun32,CJM,451,2044,2509.11748806196,2045,2422.26626731618,2043,none,-0.0358553565797757,0
tun32,CJM,451,2045,2482.98282149871,2046,2509.11748806196,2044,none,0.0104158799608235,0
tun32,CJM,451,2046,2160.76195944364,2047,2482.98282149871,2045,none,0.129771683986351,0
tun32,CJM,451,2047,2149.9363378898,2048,2160.76195944364,2046,none,0.00501009447455547,0
tun32,CJM,451,2048,2049.89239457721,2049,2149.9363378898,2047,none,0.0465334445255167,0
tun32,CJM,451,2049,1927.04952814136,2050,2049.89239457721,2048,none,0.0599264950496037,0
tun32,CJM,452,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,452,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,452,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,452,2028,873.822397643985,2029,850.563125,2027,none,-0.0273457336208707,0
tun32,CJM,452,2029,1048.58687717278,2030,873.822397643985,2028,none,-0.2,0
tun32,CJM,452,2030,1158.38653147494,2031,1048.58687717278,2029,none,-0.104712024051073,0
tun32,CJM,452,2031,1390.06383776993,2032,1158.38653147494,2030,none,-0.2,0
tun32,CJM,452,2032,1361.1375651393,2033,1390.06383776993,2031,none,0.0208093123816775,0
tun32,CJM,452,2033,1156.9669303684,2034,1361.1375651393,2032,none,0.15,0
tun32,CJM,452,2034,983.421890813143,2035,1156.9669303684,2033,none,0.15,0
tun32,CJM,452,2035,835.908607191172,2036,983.421890813143,2034,none,0.15,0
tun32,CJM,452,2036,710.522316112496,2037,835.908607191172,2035,none,0.15,0
tun32,CJM,452,2037,603.943968695621,2038,710.522316112496,2036,none,0.15,0
tun32,CJM,452,2038,724.732762434746,2039,603.943968695621,2037,none,-0.2,0
tun32,CJM,452,2039,739.154289003183,2040,724.732762434746,2038,none,-0.0198990956611214,0
tun32,CJM,452,2040,886.98514680382,2041,739.154289003183,2039,none,-0.2,0
tun32,CJM,452,2041,1064.38217616458,2042,886.98514680382,2040,none,-0.2,0
tun32,CJM,452,2042,1277.2586113975,2043,1064.38217616458,2041,none,-0.2,0
tun32,CJM,452,2043,1085.66981968788,2044,1277.2586113975,2042,none,0.15,0
tun32,CJM,452,2044,922.819346734694,2045,1085.66981968788,2043,none,0.15,0
tun32,CJM,452,2045,784.39644472449,2046,922.819346734694,2044,none,0.15,0
tun32,CJM,452,2046,666.736978015817,2047,784.39644472449,2045,none,0.15,0
tun32,CJM,452,2047,566.726431313444,2048,666.736978015817,2046,none,0.15,0
tun32,CJM,452,2048,481.717466616427,2049,566.726431313444,2047,none,0.15,0
tun32,CJM,452,2049,409.459846623963,2050,481.717466616427,2048,none,0.15,0
tun32,CJM,453,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,453,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,453,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,453,2028,1020.67575,2029,850.563125,2027,none,-0.2,0
tun32,CJM,453,2029,1224.8109,2030,1020.67575,2028,none,-0.2,0
tun32,CJM,453,2030,1083.20947059828,2031,1224.8109,2029,none,0.11561085013345,0
tun32,CJM,453,2031,920.728050008541,2032,1083.20947059828,2030,none,0.15,0
tun32,CJM,453,2032,782.61884250726,2033,920.728050008541,2031,none,0.15,0
tun32,CJM,453,2033,780.384546942627,2034,782.61884250726,2032,none,0.00285489620653034,0
tun32,CJM,453,2034,936.461456331152,2035,780.384546942627,2033,none,-0.2,0
tun32,CJM,453,2035,1112.23021905312,2036,936.461456331152,2034,none,-0.187694604549546,0
tun32,CJM,453,2036,980.315422109055,2037,1112.23021905312,2035,none,0.118603859780368,0
tun32,CJM,453,2037,833.268108792697,2038,980.315422109055,2036,none,0.15,0
tun32,CJM,453,2038,708.277892473793,2039,833.268108792697,2037,none,0.15,0
tun32,CJM,453,2039,602.036208602724,2040,708.277892473793,2038,none,0.15,0
tun32,CJM,453,2040,511.730777312315,2041,602.036208602724,2039,none,0.15,0
tun32,CJM,453,2041,557.728892094481,2042,511.730777312315,2040,none,-0.0898873329912944,0
tun32,CJM,453,2042,538.062296120951,2043,557.728892094481,2041,none,0.0352619278869974,0
tun32,CJM,453,2043,534.377995027548,2044,538.062296120951,2042,none,0.00684735042757001,0
tun32,CJM,453,2044,454.221295773415,2045,534.377995027548,2043,none,0.15,0
tun32,CJM,453,2045,490.053460076529,2046,454.221295773415,2044,none,-0.0788870196896021,0
tun32,CJM,453,2046,588.064152091835,2047,490.053460076529,2045,none,-0.2,0
tun32,CJM,453,2047,705.676982510202,2048,588.064152091835,2046,none,-0.2,0
tun32,CJM,453,2048,846.812379012243,2049,705.676982510202,2047,none,-0.2,0
tun32,CJM,453,2049,1016.17485481469,2050,846.812379012243,2048,none,-0.2,0
tun32,CJM,454,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,454,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,454,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,454,2028,1020.67575,2029,850.563125,2027,none,-0.2,0
tun32,CJM,454,2029,1224.8109,2030,1020.67575,2028,none,-0.2,0
tun32,CJM,454,2030,1469.77308,2031,1224.8109,2029,none,-0.2,0
tun32,CJM,454,2031,1606.65424035118,2032,1469.77308,2030,none,-0.0931308119694112,0
tun32,CJM,454,2032,1684.18691161914,2033,1606.65424035118,2031,none,-0.0482572225689413,0
tun32,CJM,454,2033,1681.53935322427,2034,1684.18691161914,2032,none,0.00157200983846195,0
tun32,CJM,454,2034,1607.91613901866,2035,1681.53935322427,2033,none,0.0437832240229415,0
tun32,CJM,454,2035,1756.18488734271,2036,1607.91613901866,2034,none,-0.0922117420965409,0
tun32,CJM,454,2036,1880.77060985476,2037,1756.18488734271,2035,none,-0.0709411198160108,0
tun32,CJM,454,2037,1946.27309137041,2038,1880.77060985476,2036,none,-0.0348274697469424,0
tun32,CJM,454,2038,1982.1157534672,2039,1946.27309137041,2037,none,-0.018416049759775,0
tun32,CJM,454,2039,2267.31031681205,2040,1982.1157534672,2038,none,-0.143883909325663,0
tun32,CJM,454,2040,2533.75449982283,2041,2267.31031681205,2039,none,-0.117515534170644,0
tun32,CJM,454,2041,2730.26337116884,2042,2533.75449982283,2040,none,-0.0775563975751228,0
tun32,CJM,454,2042,2832.47595967263,2043,2730.26337116884,2041,none,-0.0374368969613454,0
tun32,CJM,454,2043,2813.37508650157,2044,2832.47595967263,2042,none,0.00674352525599575,0
tun32,CJM,454,2044,2911.0094162597,2045,2813.37508650157,2043,none,-0.03470363060602,0
tun32,CJM,454,2045,2548.79761840828,2046,2911.0094162597,2044,none,0.124428246720281,0
tun32,CJM,454,2046,2348.54358212002,2047,2548.79761840828,2045,none,0.0785680411979172,0
tun32,CJM,454,2047,2284.02145346477,2048,2348.54358212002,2046,none,0.0274732515702407,0
tun32,CJM,454,2048,2396.57345405334,2049,2284.02145346477,2047,none,-0.0492779962367871,0
tun32,CJM,454,2049,2400.42448998135,2050,2396.57345405334,2048,none,-0.00160689250792445,0
tun32,CJM,455,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,455,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,455,2027,880.693683140465,2028,1000.6625,2026,none,0.119889390138568,0
tun32,CJM,455,2028,1056.83241976856,2029,880.693683140465,2027,none,-0.2,0
tun32,CJM,455,2029,1268.19890372227,2030,1056.83241976856,2028,none,-0.2,0
tun32,CJM,455,2030,1521.83868446672,2031,1268.19890372227,2029,none,-0.2,0
tun32,CJM,455,2031,1744.06583274787,2032,1521.83868446672,2030,none,-0.146025429994259,0
tun32,CJM,455,2032,1742.57715076166,2033,1744.06583274787,2031,none,0.000853569835648438,0
tun32,CJM,455,2033,1785.09932046571,2034,1742.57715076166,2032,none,-0.0244018864160296,0
tun32,CJM,455,2034,1825.90081226468,2035,1785.09932046571,2033,none,-0.0228567068124379,0
tun32,CJM,455,2035,1823.77147456877,2036,1825.90081226468,2034,none,0.00116618475746866,0
tun32,CJM,455,2036,1624.57642808185,2037,1823.77147456877,2035,none,0.10922149472374,0
tun32,CJM,455,2037,1555.49457005762,2038,1624.57642808185,2036,none,0.0425229966593763,0
tun32,CJM,455,2038,1428.08383608745,2039,1555.49457005762,2037,none,0.0819101116922888,0
tun32,CJM,455,2039,1213.87126067433,2040,1428.08383608745,2038,none,0.15,0
tun32,CJM,455,2040,1031.79057157318,2041,1213.87126067433,2039,none,0.15,0
tun32,CJM,455,2041,877.021985837206,2042,1031.79057157318,2040,none,0.15,0
tun32,CJM,455,2042,772.863099512815,2043,877.021985837206,2041,none,0.118764281861145,0
tun32,CJM,455,2043,746.722430613733,2044,772.863099512815,2042,none,0.0338231556346268,0
tun32,CJM,455,2044,896.066916736479,2045,746.722430613733,2043,none,-0.2,0
tun32,CJM,455,2045,1075.28030008378,2046,896.066916736479,2044,none,-0.2,0
tun32,CJM,455,2046,1290.33636010053,2047,1075.28030008378,2045,none,-0.2,0
tun32,CJM,455,2047,1548.40363212064,2048,1290.33636010053,2046,none,-0.2,0
tun32,CJM,455,2048,1727.98326628607,2049,1548.40363212064,2047,none,-0.115977275201483,0
tun32,CJM,455,2049,1782.97268129301,2050,1727.98326628607,2048,none,-0.0318228862974634,0
tun32,CJM,456,2025,1177.25,2026,,,no_previous_advice,,
tun32,CJM,456,2026,1000.6625,2027,1177.25,2025,none,0.15,0
tun32,CJM,456,2027,850.563125,2028,1000.6625,2026,none,0.15,0
tun32,CJM,456,2028,918.140065720469,2029,850.563125,2027,none,-0.0794496478088784,0
tun32,CJM,456,2029,1101.76807886456,2030,918.140065720469,2028,none,-0.2,0
tun32,CJM,456,2030,1322.12169463748,2031,1101.76807886456,2029,none,-0.2,0
tun32,CJM,456,2031,1584.4916080167,2032,1322.12169463748,2030,none,-0.198446114637856,0
tun32,CJM,456,2032,1556.05577934908,2033,1584.4916080167,2031,none,0.0179463422360495,0
tun32,CJM,456,2033,1510.20219030521,2034,1556.05577934908,2032,none,0.029467831200149,0
tun32,CJM,456,2034,1509.08702142148,2035,1510.20219030521,2033,none,0.000738423564002888,0
tun32,CJM,456,2035,1282.72396820826,2036,1509.08702142148,2034,none,0.15,0
tun32,CJM,456,2036,1090.31537297702,2037,1282.72396820826,2035,none,0.15,0
tun32,CJM,456,2037,926.768067030465,2038,1090.31537297702,2036,none,0.15,0
tun32,CJM,456,2038,787.752856975896,2039,926.768067030465,2037,none,0.15,0
tun32,CJM,456,2039,669.589928429511,2040,787.752856975896,2038,none,0.15,0
